uri,ecartico
http://data.bibliotheken.nl/id/thes/p07397188X,https://www.vondel.humanities.uva.nl/ecartico/persons/1384
https://id.rijksmuseum.nl/31014991,https://www.vondel.humanities.uva.nl/ecartico/persons/1384
http://data.bibliotheken.nl/id/thes/p069757453,https://www.vondel.humanities.uva.nl/ecartico/persons/3282
http://data.bibliotheken.nl/id/thes/p075546949,https://www.vondel.humanities.uva.nl/ecartico/persons/3282
http://data.bibliotheken.nl/id/thes/p075565846,https://www.vondel.humanities.uva.nl/ecartico/persons/13039
https://id.rijksmuseum.nl/31091254,https://www.vondel.humanities.uva.nl/ecartico/persons/6071
https://id.rijksmuseum.nl/31027575,https://www.vondel.humanities.uva.nl/ecartico/persons/2400
https://id.rijksmuseum.nl/310140869,https://www.vondel.humanities.uva.nl/ecartico/persons/1935
https://id.rijksmuseum.nl/31068564,https://www.vondel.humanities.uva.nl/ecartico/persons/4591
http://data.bibliotheken.nl/id/thes/p068246315,https://www.vondel.humanities.uva.nl/ecartico/persons/4591
https://id.rijksmuseum.nl/3101831,https://www.vondel.humanities.uva.nl/ecartico/persons/541
https://id.rijksmuseum.nl/310102775,https://www.vondel.humanities.uva.nl/ecartico/persons/6679
https://id.rijksmuseum.nl/31041001,https://www.vondel.humanities.uva.nl/ecartico/persons/3139
http://data.bibliotheken.nl/id/thes/p075545454,https://www.vondel.humanities.uva.nl/ecartico/persons/30862
http://data.bibliotheken.nl/id/thes/p273434497,https://www.vondel.humanities.uva.nl/ecartico/persons/30862
http://data.bibliotheken.nl/id/thes/p069694540,https://www.vondel.humanities.uva.nl/ecartico/persons/53194
http://data.bibliotheken.nl/id/thes/p069857644,https://www.vondel.humanities.uva.nl/ecartico/persons/13213
http://data.bibliotheken.nl/id/thes/p06914687X,https://www.vondel.humanities.uva.nl/ecartico/persons/26694
http://data.bibliotheken.nl/id/thes/p069829748,https://www.vondel.humanities.uva.nl/ecartico/persons/44095
http://data.bibliotheken.nl/id/thes/p075556995,https://www.vondel.humanities.uva.nl/ecartico/persons/9980
http://data.bibliotheken.nl/id/thes/p075556987,https://www.vondel.humanities.uva.nl/ecartico/persons/9981
http://data.bibliotheken.nl/id/thes/p075572524,https://www.vondel.humanities.uva.nl/ecartico/persons/9981
http://data.bibliotheken.nl/id/thes/p213695375,https://www.vondel.humanities.uva.nl/ecartico/persons/13223
http://data.bibliotheken.nl/id/thes/p075556960,https://www.vondel.humanities.uva.nl/ecartico/persons/37980
http://data.bibliotheken.nl/id/thes/p075541432,https://www.vondel.humanities.uva.nl/ecartico/persons/38903
https://id.rijksmuseum.nl/310154567,https://www.vondel.humanities.uva.nl/ecartico/persons/1324
http://data.bibliotheken.nl/id/thes/p068742568,https://www.vondel.humanities.uva.nl/ecartico/persons/3826
https://id.rijksmuseum.nl/31052615,https://www.vondel.humanities.uva.nl/ecartico/persons/3826
https://id.rijksmuseum.nl/3104043,https://www.vondel.humanities.uva.nl/ecartico/persons/13250
http://data.bibliotheken.nl/id/thes/p070139695,https://www.vondel.humanities.uva.nl/ecartico/persons/13250
http://data.bibliotheken.nl/id/thes/p072819650,https://www.vondel.humanities.uva.nl/ecartico/persons/636
https://id.rijksmuseum.nl/3104038,https://www.vondel.humanities.uva.nl/ecartico/persons/636
https://id.rijksmuseum.nl/31015543,https://www.vondel.humanities.uva.nl/ecartico/persons/1402
http://data.bibliotheken.nl/id/thes/p069757402,https://www.vondel.humanities.uva.nl/ecartico/persons/1402
http://data.bibliotheken.nl/id/thes/p072827084,https://www.vondel.humanities.uva.nl/ecartico/persons/6200
http://data.bibliotheken.nl/id/thes/p075556855,https://www.vondel.humanities.uva.nl/ecartico/persons/6200
https://id.rijksmuseum.nl/31093609,https://www.vondel.humanities.uva.nl/ecartico/persons/6200
https://id.rijksmuseum.nl/31014082,https://www.vondel.humanities.uva.nl/ecartico/persons/1329
http://data.bibliotheken.nl/id/thes/p238858197,https://www.vondel.humanities.uva.nl/ecartico/persons/1330
https://id.rijksmuseum.nl/31014111,https://www.vondel.humanities.uva.nl/ecartico/persons/1330
http://data.bibliotheken.nl/id/thes/p07213870X,https://www.vondel.humanities.uva.nl/ecartico/persons/1332
https://id.rijksmuseum.nl/31014112,https://www.vondel.humanities.uva.nl/ecartico/persons/1332
https://id.rijksmuseum.nl/31046646,https://www.vondel.humanities.uva.nl/ecartico/persons/3451
https://id.rijksmuseum.nl/310140854,https://www.vondel.humanities.uva.nl/ecartico/persons/3451
http://data.bibliotheken.nl/id/thes/p075547643,https://www.vondel.humanities.uva.nl/ecartico/persons/3451
http://data.bibliotheken.nl/id/thes/p167677934,https://www.vondel.humanities.uva.nl/ecartico/persons/3451
http://data.bibliotheken.nl/id/thes/p340464895,https://www.vondel.humanities.uva.nl/ecartico/persons/49184
https://id.rijksmuseum.nl/310146431,https://www.vondel.humanities.uva.nl/ecartico/persons/6355
http://data.bibliotheken.nl/id/thes/p075558548,https://www.vondel.humanities.uva.nl/ecartico/persons/22952
http://data.bibliotheken.nl/id/thes/p075573709,https://www.vondel.humanities.uva.nl/ecartico/persons/22952
https://id.rijksmuseum.nl/31014114,https://www.vondel.humanities.uva.nl/ecartico/persons/1336
http://data.bibliotheken.nl/id/thes/p071734457,https://www.vondel.humanities.uva.nl/ecartico/persons/1336
https://id.rijksmuseum.nl/31031559,https://www.vondel.humanities.uva.nl/ecartico/persons/2684
http://data.bibliotheken.nl/id/thes/p096105348,https://www.vondel.humanities.uva.nl/ecartico/persons/2684
http://data.bibliotheken.nl/id/thes/p075564432,https://www.vondel.humanities.uva.nl/ecartico/persons/13346
http://data.bibliotheken.nl/id/thes/p075564440,https://www.vondel.humanities.uva.nl/ecartico/persons/13347
http://data.bibliotheken.nl/id/thes/p328584797,https://www.vondel.humanities.uva.nl/ecartico/persons/3909
https://id.rijksmuseum.nl/31014117,https://www.vondel.humanities.uva.nl/ecartico/persons/98
http://data.bibliotheken.nl/id/thes/p357295218,https://www.vondel.humanities.uva.nl/ecartico/persons/98
https://id.rijksmuseum.nl/310105314,https://www.vondel.humanities.uva.nl/ecartico/persons/6809
http://data.bibliotheken.nl/id/thes/p191553778,https://www.vondel.humanities.uva.nl/ecartico/persons/6809
http://data.bibliotheken.nl/id/thes/p075558912,https://www.vondel.humanities.uva.nl/ecartico/persons/20923
https://id.rijksmuseum.nl/310111336,https://www.vondel.humanities.uva.nl/ecartico/persons/7266
https://id.rijksmuseum.nl/310139361,https://www.vondel.humanities.uva.nl/ecartico/persons/7266
https://id.rijksmuseum.nl/3106772,https://www.vondel.humanities.uva.nl/ecartico/persons/777
https://id.rijksmuseum.nl/31017791,https://www.vondel.humanities.uva.nl/ecartico/persons/134
https://id.rijksmuseum.nl/31017789,https://www.vondel.humanities.uva.nl/ecartico/persons/134
https://id.rijksmuseum.nl/310139408,https://www.vondel.humanities.uva.nl/ecartico/persons/134
https://id.rijksmuseum.nl/31017792,https://www.vondel.humanities.uva.nl/ecartico/persons/136
http://data.bibliotheken.nl/id/thes/p306848783,https://www.vondel.humanities.uva.nl/ecartico/persons/37384
http://data.bibliotheken.nl/id/thes/p136572235,https://www.vondel.humanities.uva.nl/ecartico/persons/38894
http://data.bibliotheken.nl/id/thes/p069568499,https://www.vondel.humanities.uva.nl/ecartico/persons/13813
http://data.bibliotheken.nl/id/thes/p075561212,https://www.vondel.humanities.uva.nl/ecartico/persons/13418
http://data.bibliotheken.nl/id/thes/p069754381,https://www.vondel.humanities.uva.nl/ecartico/persons/13424
http://data.bibliotheken.nl/id/thes/p075539195,https://www.vondel.humanities.uva.nl/ecartico/persons/13424
http://data.bibliotheken.nl/id/thes/p06990393X,https://www.vondel.humanities.uva.nl/ecartico/persons/37936
http://data.bibliotheken.nl/id/thes/p075541963,https://www.vondel.humanities.uva.nl/ecartico/persons/37936
http://data.bibliotheken.nl/id/thes/p075540045,https://www.vondel.humanities.uva.nl/ecartico/persons/13425
http://data.bibliotheken.nl/id/thes/p075540878,https://www.vondel.humanities.uva.nl/ecartico/persons/13426
http://data.bibliotheken.nl/id/thes/p07554203X,https://www.vondel.humanities.uva.nl/ecartico/persons/13485
http://data.bibliotheken.nl/id/thes/p075549964,https://www.vondel.humanities.uva.nl/ecartico/persons/13530
http://data.bibliotheken.nl/id/thes/p075551802,https://www.vondel.humanities.uva.nl/ecartico/persons/13529
http://data.bibliotheken.nl/id/thes/p202115399,https://www.vondel.humanities.uva.nl/ecartico/persons/13529
https://id.rijksmuseum.nl/310140822,https://www.vondel.humanities.uva.nl/ecartico/persons/21000
http://data.bibliotheken.nl/id/thes/p07555500X,https://www.vondel.humanities.uva.nl/ecartico/persons/21000
https://id.rijksmuseum.nl/310140866,https://www.vondel.humanities.uva.nl/ecartico/persons/28944
http://data.bibliotheken.nl/id/thes/p06980429X,https://www.vondel.humanities.uva.nl/ecartico/persons/28944
http://data.bibliotheken.nl/id/thes/p07555559X,https://www.vondel.humanities.uva.nl/ecartico/persons/28944
http://data.bibliotheken.nl/id/thes/p075553600,https://www.vondel.humanities.uva.nl/ecartico/persons/40967
http://data.bibliotheken.nl/id/thes/p075576821,https://www.vondel.humanities.uva.nl/ecartico/persons/40967
http://data.bibliotheken.nl/id/thes/p075553473,https://www.vondel.humanities.uva.nl/ecartico/persons/14870
http://data.bibliotheken.nl/id/thes/p075548372,https://www.vondel.humanities.uva.nl/ecartico/persons/49517
http://data.bibliotheken.nl/id/thes/p075577437,https://www.vondel.humanities.uva.nl/ecartico/persons/49517
http://data.bibliotheken.nl/id/thes/p072543876,https://www.vondel.humanities.uva.nl/ecartico/persons/13428
http://data.bibliotheken.nl/id/thes/p088226131,https://www.vondel.humanities.uva.nl/ecartico/persons/13428
http://data.bibliotheken.nl/id/thes/p07555321X,https://www.vondel.humanities.uva.nl/ecartico/persons/13429
http://data.bibliotheken.nl/id/thes/p097130974,https://www.vondel.humanities.uva.nl/ecartico/persons/13430
http://data.bibliotheken.nl/id/thes/p292211112,https://www.vondel.humanities.uva.nl/ecartico/persons/40896
https://id.rijksmuseum.nl/310191377,https://www.vondel.humanities.uva.nl/ecartico/persons/40896
http://data.bibliotheken.nl/id/thes/p089845455,https://www.vondel.humanities.uva.nl/ecartico/persons/22673
http://data.bibliotheken.nl/id/thes/p075545977,https://www.vondel.humanities.uva.nl/ecartico/persons/39802
https://id.rijksmuseum.nl/31079630,https://www.vondel.humanities.uva.nl/ecartico/persons/13459
http://data.bibliotheken.nl/id/thes/p069755531,https://www.vondel.humanities.uva.nl/ecartico/persons/13459
http://data.bibliotheken.nl/id/thes/p075554070,https://www.vondel.humanities.uva.nl/ecartico/persons/13459
http://data.bibliotheken.nl/id/thes/p136548741,https://www.vondel.humanities.uva.nl/ecartico/persons/13603
http://data.bibliotheken.nl/id/thes/p312994451,https://www.vondel.humanities.uva.nl/ecartico/persons/13603
http://data.bibliotheken.nl/id/thes/p069755523,https://www.vondel.humanities.uva.nl/ecartico/persons/39223
http://data.bibliotheken.nl/id/thes/p13654858X,https://www.vondel.humanities.uva.nl/ecartico/persons/39223
http://data.bibliotheken.nl/id/thes/p302316906,https://www.vondel.humanities.uva.nl/ecartico/persons/13602
http://data.bibliotheken.nl/id/thes/p075549506,https://www.vondel.humanities.uva.nl/ecartico/persons/38078
https://id.rijksmuseum.nl/31066141,https://www.vondel.humanities.uva.nl/ecartico/persons/4494
http://data.bibliotheken.nl/id/thes/p18655530X,https://www.vondel.humanities.uva.nl/ecartico/persons/4494
http://data.bibliotheken.nl/id/thes/p069763259,https://www.vondel.humanities.uva.nl/ecartico/persons/4286
http://data.bibliotheken.nl/id/thes/p075541742,https://www.vondel.humanities.uva.nl/ecartico/persons/4286
http://data.bibliotheken.nl/id/thes/p075560348,https://www.vondel.humanities.uva.nl/ecartico/persons/13557
http://data.bibliotheken.nl/id/thes/p070046743,https://www.vondel.humanities.uva.nl/ecartico/persons/13463
http://data.bibliotheken.nl/id/thes/p075563134,https://www.vondel.humanities.uva.nl/ecartico/persons/13463
http://data.bibliotheken.nl/id/thes/p075572818,https://www.vondel.humanities.uva.nl/ecartico/persons/13463
http://data.bibliotheken.nl/id/thes/p075572826,https://www.vondel.humanities.uva.nl/ecartico/persons/13463
http://data.bibliotheken.nl/id/thes/p075552795,https://www.vondel.humanities.uva.nl/ecartico/persons/13465
http://data.bibliotheken.nl/id/thes/p075552779,https://www.vondel.humanities.uva.nl/ecartico/persons/13467
http://data.bibliotheken.nl/id/thes/p075552787,https://www.vondel.humanities.uva.nl/ecartico/persons/13468
http://data.bibliotheken.nl/id/thes/p402405846,https://www.vondel.humanities.uva.nl/ecartico/persons/13468
http://data.bibliotheken.nl/id/thes/p07554301X,https://www.vondel.humanities.uva.nl/ecartico/persons/13593
http://data.bibliotheken.nl/id/thes/p075547279,https://www.vondel.humanities.uva.nl/ecartico/persons/38315
http://data.bibliotheken.nl/id/thes/p075552809,https://www.vondel.humanities.uva.nl/ecartico/persons/13466
http://data.bibliotheken.nl/id/thes/p075543028,https://www.vondel.humanities.uva.nl/ecartico/persons/13595
http://data.bibliotheken.nl/id/thes/p075547244,https://www.vondel.humanities.uva.nl/ecartico/persons/38298
http://data.bibliotheken.nl/id/thes/p075574659,https://www.vondel.humanities.uva.nl/ecartico/persons/39562
http://data.bibliotheken.nl/id/thes/p075574683,https://www.vondel.humanities.uva.nl/ecartico/persons/39563
http://data.bibliotheken.nl/id/thes/p075574667,https://www.vondel.humanities.uva.nl/ecartico/persons/39564
http://data.bibliotheken.nl/id/thes/p075574675,https://www.vondel.humanities.uva.nl/ecartico/persons/13473
http://data.bibliotheken.nl/id/thes/p075564734,https://www.vondel.humanities.uva.nl/ecartico/persons/13580
http://data.bibliotheken.nl/id/thes/p075556618,https://www.vondel.humanities.uva.nl/ecartico/persons/13477
http://data.bibliotheken.nl/id/thes/p075539217,https://www.vondel.humanities.uva.nl/ecartico/persons/13533
http://data.bibliotheken.nl/id/thes/p075539209,https://www.vondel.humanities.uva.nl/ecartico/persons/13535
http://data.bibliotheken.nl/id/thes/p075540681,https://www.vondel.humanities.uva.nl/ecartico/persons/13490
http://data.bibliotheken.nl/id/thes/p074032100,https://www.vondel.humanities.uva.nl/ecartico/persons/21192
http://data.bibliotheken.nl/id/thes/p075537850,https://www.vondel.humanities.uva.nl/ecartico/persons/21192
http://data.bibliotheken.nl/id/thes/p074107577,https://www.vondel.humanities.uva.nl/ecartico/persons/21194
http://data.bibliotheken.nl/id/thes/p075537869,https://www.vondel.humanities.uva.nl/ecartico/persons/21194
https://id.rijksmuseum.nl/310123878,https://www.vondel.humanities.uva.nl/ecartico/persons/13506
http://data.bibliotheken.nl/id/thes/p071040234,https://www.vondel.humanities.uva.nl/ecartico/persons/13506
http://data.bibliotheken.nl/id/thes/p136166385,https://www.vondel.humanities.uva.nl/ecartico/persons/51816
http://data.bibliotheken.nl/id/thes/p119267896,https://www.vondel.humanities.uva.nl/ecartico/persons/52343
https://id.rijksmuseum.nl/31092897,https://www.vondel.humanities.uva.nl/ecartico/persons/52346
https://id.rijksmuseum.nl/310141618,https://www.vondel.humanities.uva.nl/ecartico/persons/52346
http://data.bibliotheken.nl/id/thes/p07473105X,https://www.vondel.humanities.uva.nl/ecartico/persons/52346
http://data.bibliotheken.nl/id/thes/p121614050,https://www.vondel.humanities.uva.nl/ecartico/persons/52346
https://id.rijksmuseum.nl/310138932,https://www.vondel.humanities.uva.nl/ecartico/persons/7602
https://id.rijksmuseum.nl/310117091,https://www.vondel.humanities.uva.nl/ecartico/persons/7602
http://data.bibliotheken.nl/id/thes/p092730256,https://www.vondel.humanities.uva.nl/ecartico/persons/7602
https://id.rijksmuseum.nl/310141217,https://www.vondel.humanities.uva.nl/ecartico/persons/20921
http://data.bibliotheken.nl/id/thes/p069341664,https://www.vondel.humanities.uva.nl/ecartico/persons/20921
http://data.bibliotheken.nl/id/thes/p075560038,https://www.vondel.humanities.uva.nl/ecartico/persons/20921
http://data.bibliotheken.nl/id/thes/p07557263X,https://www.vondel.humanities.uva.nl/ecartico/persons/20921
http://data.bibliotheken.nl/id/thes/p356620875,https://www.vondel.humanities.uva.nl/ecartico/persons/7565
http://data.bibliotheken.nl/id/thes/p071306641,https://www.vondel.humanities.uva.nl/ecartico/persons/45417
http://data.bibliotheken.nl/id/thes/p075541289,https://www.vondel.humanities.uva.nl/ecartico/persons/31750
http://data.bibliotheken.nl/id/thes/p075571862,https://www.vondel.humanities.uva.nl/ecartico/persons/31750
http://data.bibliotheken.nl/id/thes/p075571870,https://www.vondel.humanities.uva.nl/ecartico/persons/31750
http://data.bibliotheken.nl/id/thes/p071306773,https://www.vondel.humanities.uva.nl/ecartico/persons/45423
http://data.bibliotheken.nl/id/thes/p075540819,https://www.vondel.humanities.uva.nl/ecartico/persons/41255
http://data.bibliotheken.nl/id/thes/p084289740,https://www.vondel.humanities.uva.nl/ecartico/persons/1354
https://id.rijksmuseum.nl/31014546,https://www.vondel.humanities.uva.nl/ecartico/persons/1354
http://data.bibliotheken.nl/id/thes/p075542765,https://www.vondel.humanities.uva.nl/ecartico/persons/13546
https://id.rijksmuseum.nl/31052646,https://www.vondel.humanities.uva.nl/ecartico/persons/13550
http://data.bibliotheken.nl/id/thes/p068339135,https://www.vondel.humanities.uva.nl/ecartico/persons/13550
http://data.bibliotheken.nl/id/thes/p067488498,https://www.vondel.humanities.uva.nl/ecartico/persons/13549
http://data.bibliotheken.nl/id/thes/p217903789,https://www.vondel.humanities.uva.nl/ecartico/persons/50849
http://data.bibliotheken.nl/id/thes/p308186486,https://www.vondel.humanities.uva.nl/ecartico/persons/50849
http://data.bibliotheken.nl/id/thes/p069310831,https://www.vondel.humanities.uva.nl/ecartico/persons/22180
http://data.bibliotheken.nl/id/thes/p075548054,https://www.vondel.humanities.uva.nl/ecartico/persons/13558
http://data.bibliotheken.nl/id/thes/p069759073,https://www.vondel.humanities.uva.nl/ecartico/persons/3808
http://data.bibliotheken.nl/id/thes/p075548933,https://www.vondel.humanities.uva.nl/ecartico/persons/3808
http://data.bibliotheken.nl/id/thes/p075542560,https://www.vondel.humanities.uva.nl/ecartico/persons/21293
http://data.bibliotheken.nl/id/thes/p069941599,https://www.vondel.humanities.uva.nl/ecartico/persons/5464
http://data.bibliotheken.nl/id/thes/p075564726,https://www.vondel.humanities.uva.nl/ecartico/persons/13613
http://data.bibliotheken.nl/id/thes/p245819584,https://www.vondel.humanities.uva.nl/ecartico/persons/13591
http://data.bibliotheken.nl/id/thes/p071536825,https://www.vondel.humanities.uva.nl/ecartico/persons/4733
http://data.bibliotheken.nl/id/thes/p075552760,https://www.vondel.humanities.uva.nl/ecartico/persons/4733
http://data.bibliotheken.nl/id/thes/p245819061,https://www.vondel.humanities.uva.nl/ecartico/persons/37003
http://data.bibliotheken.nl/id/thes/p075543001,https://www.vondel.humanities.uva.nl/ecartico/persons/13594
http://data.bibliotheken.nl/id/thes/p135712130,https://www.vondel.humanities.uva.nl/ecartico/persons/13599
http://data.bibliotheken.nl/id/thes/p136548830,https://www.vondel.humanities.uva.nl/ecartico/persons/13604
http://data.bibliotheken.nl/id/thes/p075544784,https://www.vondel.humanities.uva.nl/ecartico/persons/8819
http://data.bibliotheken.nl/id/thes/p07554167X,https://www.vondel.humanities.uva.nl/ecartico/persons/13615
http://data.bibliotheken.nl/id/thes/p075561786,https://www.vondel.humanities.uva.nl/ecartico/persons/13620
https://id.rijksmuseum.nl/31014846,https://www.vondel.humanities.uva.nl/ecartico/persons/1362
http://data.bibliotheken.nl/id/thes/p072157453,https://www.vondel.humanities.uva.nl/ecartico/persons/1362
http://data.bibliotheken.nl/id/thes/p069933553,https://www.vondel.humanities.uva.nl/ecartico/persons/40127
http://data.bibliotheken.nl/id/thes/p075542919,https://www.vondel.humanities.uva.nl/ecartico/persons/40127
http://data.bibliotheken.nl/id/thes/p098254065,https://www.vondel.humanities.uva.nl/ecartico/persons/1364
https://id.rijksmuseum.nl/31014847,https://www.vondel.humanities.uva.nl/ecartico/persons/1364
http://data.bibliotheken.nl/id/thes/p075541513,https://www.vondel.humanities.uva.nl/ecartico/persons/1672
http://data.bibliotheken.nl/id/thes/p338779337,https://www.vondel.humanities.uva.nl/ecartico/persons/1672
http://data.bibliotheken.nl/id/thes/p075541521,https://www.vondel.humanities.uva.nl/ecartico/persons/17197
https://id.rijksmuseum.nl/31023308,https://www.vondel.humanities.uva.nl/ecartico/persons/45992
http://data.bibliotheken.nl/id/thes/p068709331,https://www.vondel.humanities.uva.nl/ecartico/persons/45992
https://id.rijksmuseum.nl/310170200,https://www.vondel.humanities.uva.nl/ecartico/persons/45992
http://data.bibliotheken.nl/id/thes/p330182420,https://www.vondel.humanities.uva.nl/ecartico/persons/5268
https://id.rijksmuseum.nl/31077379,https://www.vondel.humanities.uva.nl/ecartico/persons/5268
http://data.bibliotheken.nl/id/thes/p308222636,https://www.vondel.humanities.uva.nl/ecartico/persons/5269
https://id.rijksmuseum.nl/31077380,https://www.vondel.humanities.uva.nl/ecartico/persons/5269
http://data.bibliotheken.nl/id/thes/p07099210X,https://www.vondel.humanities.uva.nl/ecartico/persons/5266
https://id.rijksmuseum.nl/31077378,https://www.vondel.humanities.uva.nl/ecartico/persons/5266
http://data.bibliotheken.nl/id/thes/p307901645,https://www.vondel.humanities.uva.nl/ecartico/persons/1365
https://id.rijksmuseum.nl/31014848,https://www.vondel.humanities.uva.nl/ecartico/persons/1365
https://id.rijksmuseum.nl/31039655,https://www.vondel.humanities.uva.nl/ecartico/persons/3083
http://data.bibliotheken.nl/id/thes/p148962599,https://www.vondel.humanities.uva.nl/ecartico/persons/3083
https://id.rijksmuseum.nl/31039662,https://www.vondel.humanities.uva.nl/ecartico/persons/3092
http://data.bibliotheken.nl/id/thes/p071206272,https://www.vondel.humanities.uva.nl/ecartico/persons/3092
http://data.bibliotheken.nl/id/thes/p400399547,https://www.vondel.humanities.uva.nl/ecartico/persons/4835
http://data.bibliotheken.nl/id/thes/p069187592,https://www.vondel.humanities.uva.nl/ecartico/persons/4834
http://data.bibliotheken.nl/id/thes/p166703516,https://www.vondel.humanities.uva.nl/ecartico/persons/3088
http://data.bibliotheken.nl/id/thes/p07017220X,https://www.vondel.humanities.uva.nl/ecartico/persons/14174
https://id.rijksmuseum.nl/31079323,https://www.vondel.humanities.uva.nl/ecartico/persons/14174
http://data.bibliotheken.nl/id/thes/p118893289,https://www.vondel.humanities.uva.nl/ecartico/persons/2216
https://id.rijksmuseum.nl/31024813,https://www.vondel.humanities.uva.nl/ecartico/persons/2216
https://id.rijksmuseum.nl/31052062,https://www.vondel.humanities.uva.nl/ecartico/persons/13669
http://data.bibliotheken.nl/id/thes/p069767351,https://www.vondel.humanities.uva.nl/ecartico/persons/13669
http://data.bibliotheken.nl/id/thes/p079787398,https://www.vondel.humanities.uva.nl/ecartico/persons/6608
https://id.rijksmuseum.nl/3104546,https://www.vondel.humanities.uva.nl/ecartico/persons/655
https://id.rijksmuseum.nl/310141151,https://www.vondel.humanities.uva.nl/ecartico/persons/655
http://data.bibliotheken.nl/id/thes/p07352770X,https://www.vondel.humanities.uva.nl/ecartico/persons/5551
https://id.rijksmuseum.nl/31090124,https://www.vondel.humanities.uva.nl/ecartico/persons/5985
http://data.bibliotheken.nl/id/thes/p115500243,https://www.vondel.humanities.uva.nl/ecartico/persons/5985
https://id.rijksmuseum.nl/310141433,https://www.vondel.humanities.uva.nl/ecartico/persons/8340
https://id.rijksmuseum.nl/310123715,https://www.vondel.humanities.uva.nl/ecartico/persons/8340
http://data.bibliotheken.nl/id/thes/p071536868,https://www.vondel.humanities.uva.nl/ecartico/persons/8340
http://data.bibliotheken.nl/id/thes/p075565153,https://www.vondel.humanities.uva.nl/ecartico/persons/8340
https://id.rijksmuseum.nl/31043717,https://www.vondel.humanities.uva.nl/ecartico/persons/3309
http://data.bibliotheken.nl/id/thes/p069788464,https://www.vondel.humanities.uva.nl/ecartico/persons/3309
http://data.bibliotheken.nl/id/thes/p124286003,https://www.vondel.humanities.uva.nl/ecartico/persons/3309
http://data.bibliotheken.nl/id/thes/p073344346,https://www.vondel.humanities.uva.nl/ecartico/persons/4662
https://id.rijksmuseum.nl/31069344,https://www.vondel.humanities.uva.nl/ecartico/persons/4662
https://id.rijksmuseum.nl/3103055,https://www.vondel.humanities.uva.nl/ecartico/persons/9
https://id.rijksmuseum.nl/31093410,https://www.vondel.humanities.uva.nl/ecartico/persons/411
http://data.bibliotheken.nl/id/thes/p07188341X,https://www.vondel.humanities.uva.nl/ecartico/persons/411
https://id.rijksmuseum.nl/310139300,https://www.vondel.humanities.uva.nl/ecartico/persons/1375
http://data.bibliotheken.nl/id/thes/p06824357X,https://www.vondel.humanities.uva.nl/ecartico/persons/1375
http://data.bibliotheken.nl/id/thes/p271304340,https://www.vondel.humanities.uva.nl/ecartico/persons/694
https://id.rijksmuseum.nl/3104978,https://www.vondel.humanities.uva.nl/ecartico/persons/694
https://id.rijksmuseum.nl/310102883,https://www.vondel.humanities.uva.nl/ecartico/persons/6692
https://id.rijksmuseum.nl/310140488,https://www.vondel.humanities.uva.nl/ecartico/persons/6692
https://id.rijksmuseum.nl/310102876,https://www.vondel.humanities.uva.nl/ecartico/persons/6692
http://data.bibliotheken.nl/id/thes/p069828369,https://www.vondel.humanities.uva.nl/ecartico/persons/6692
http://data.bibliotheken.nl/id/thes/p07555853X,https://www.vondel.humanities.uva.nl/ecartico/persons/6692
http://data.bibliotheken.nl/id/thes/p273420984,https://www.vondel.humanities.uva.nl/ecartico/persons/6692
http://data.bibliotheken.nl/id/thes/p070272468,https://www.vondel.humanities.uva.nl/ecartico/persons/9576
http://data.bibliotheken.nl/id/thes/p307980073,https://www.vondel.humanities.uva.nl/ecartico/persons/13763
https://id.rijksmuseum.nl/310141236,https://www.vondel.humanities.uva.nl/ecartico/persons/7171
https://id.rijksmuseum.nl/310103868,https://www.vondel.humanities.uva.nl/ecartico/persons/6666
https://id.rijksmuseum.nl/310101709,https://www.vondel.humanities.uva.nl/ecartico/persons/6666
https://id.rijksmuseum.nl/310103867,https://www.vondel.humanities.uva.nl/ecartico/persons/6666
http://data.bibliotheken.nl/id/thes/p171376935,https://www.vondel.humanities.uva.nl/ecartico/persons/6666
http://data.bibliotheken.nl/id/thes/p262659638,https://www.vondel.humanities.uva.nl/ecartico/persons/13795
http://data.bibliotheken.nl/id/thes/p069754268,https://www.vondel.humanities.uva.nl/ecartico/persons/51693
http://data.bibliotheken.nl/id/thes/p226349543,https://www.vondel.humanities.uva.nl/ecartico/persons/51701
http://data.bibliotheken.nl/id/thes/p125802498,https://www.vondel.humanities.uva.nl/ecartico/persons/138
http://data.bibliotheken.nl/id/thes/p10085852X,https://www.vondel.humanities.uva.nl/ecartico/persons/1602
https://id.rijksmuseum.nl/31023287,https://www.vondel.humanities.uva.nl/ecartico/persons/1965
http://data.bibliotheken.nl/id/thes/p175530459,https://www.vondel.humanities.uva.nl/ecartico/persons/13811
https://id.rijksmuseum.nl/310100669,https://www.vondel.humanities.uva.nl/ecartico/persons/13825
https://id.rijksmuseum.nl/310100675,https://www.vondel.humanities.uva.nl/ecartico/persons/13825
http://data.bibliotheken.nl/id/thes/p070646333,https://www.vondel.humanities.uva.nl/ecartico/persons/4493
https://id.rijksmuseum.nl/31066123,https://www.vondel.humanities.uva.nl/ecartico/persons/4493
https://id.rijksmuseum.nl/31093020,https://www.vondel.humanities.uva.nl/ecartico/persons/6158
http://data.bibliotheken.nl/id/thes/p330151193,https://www.vondel.humanities.uva.nl/ecartico/persons/4222
http://data.bibliotheken.nl/id/thes/p117255602,https://www.vondel.humanities.uva.nl/ecartico/persons/1398
https://id.rijksmuseum.nl/31015297,https://www.vondel.humanities.uva.nl/ecartico/persons/1398
