Community 1 - Period: (1702 - 1800 - Number of books: 123
Name;URI;Begin;End
Name;URI;Begin;End
Prysverhandelingen ter beantwoording der gedaane vraag door een genootschap van Vrye Friezen, nopens de beste instellingen voor de vry corps en schutteryen.;http://data.bibliotheken.nl/id/nbt/p154657328;1785;1785
Community 39 - Period: (1784 - 1784 - Number of books: 1
Name;URI;Begin;End
Ter gelegenheid van het eindigen der zomer-oefeningen [...] van het Genootschap van wapenhandel [...] binnen Leyden;http://data.bibliotheken.nl/id/nbt/p170743268;1784;1784
Community 40 - Period: (1777 - 1804 - Number of books: 4
Name;URI;Begin;End
Van Rots, epizodisch drame.;http://data.bibliotheken.nl/id/nbt/p16620949X;1789;1789
Aan mijne landgenooten, bij het afsterven van [...] Willem George Fredrik, prins van Orange [...]. Overleden, als chef der keizerlijke armée in Italien, binnen Padua.;http://data.bibliotheken.nl/id/nbt/p173273521;1799;1799
[Jaaruitgave van de Vrije tekenacademie te 's-Gravenhage ter gelegenheid van de prijsuitreiking];http://data.bibliotheken.nl/id/nbt/p234974265;1794;1794
Mijn verlustiging.;http://data.bibliotheken.nl/id/nbt/p237977265;1781;1781
Community 41 - Period: (1796 - 1796 - Number of books: 2
Name;URI;Begin;End
Rapport over het byeenroepen der grondvergaderingen, ter gelegenheid van het beoordelen van het reglement voor het intermediair provintiaal bestuur.;http://data.bibliotheken.nl/id/nbt/p184812127;1796;1796
Rapport over de verdeeling van Amsterdam in districten en grondvergaderingen.;http://data.bibliotheken.nl/id/nbt/p184461618;1796;1796
Community 42 - Period: (1704 - 1704 - Number of books: 1
Name;URI;Begin;End
Alle de werken.;http://data.bibliotheken.nl/id/nbt/p186163673;1704;1704
Community 43 - Period: (1650 - 1659 - Number of books: 1
Name;URI;Begin;End
Modelli artificiosi di vasi diversi d'argento [...].;http://data.bibliotheken.nl/id/nbt/p203874560;1650;1659
Community 44 - Period: (1767 - 1767 - Number of books: 1
Name;URI;Begin;End
Uitvinding der boekdrukkunst.;http://data.bibliotheken.nl/id/nbt/p29673697X;1767;1767
Community 45 - Period: (1786 - 1786 - Number of books: 1
Name;URI;Begin;End
Bij de overgifte van het vaandel aan het genootschap van wapenhandel Tot rust en vryheid, te Veur, Voorschoten en aan den Leydschendam;http://data.bibliotheken.nl/id/nbt/p393422917;1786;1786
Community 46 - Period: (1649 - 1649 - Number of books: 1
Name;URI;Begin;End
De architectvra libri decem.;http://data.bibliotheken.nl/id/nbt/p852717466;1649;1649
Community 47 - Period: (1601 - 1601 - Number of books: 1
Name;URI;Begin;End
'tLeven ende vrome daden vande doorluchtige Griecsche ende Romeynsche mannen.;http://data.bibliotheken.nl/id/nbt/p833328719;1601;1601
Community 48 - Period: (1691 - 1691 - Number of books: 1
Name;URI;Begin;End
[Opera].;http://data.bibliotheken.nl/id/nbt/p852709684;1691;1691
Community 49 - Period: (1650 - 1659 - Number of books: 1
Name;URI;Begin;End
Toonneel der steden van 's konings Nederlanden.;http://data.bibliotheken.nl/id/nbt/p850164222;1650;1659
Community 50 - Period: (1588 - 1588 - Number of books: 1
Name;URI;Begin;End
De veltbouw ofte lantwinninghe: inhoudende eene rechte wel bestellinghe eenes hofs te bouwen.;http://data.bibliotheken.nl/id/nbt/p079075614;1588;1588
Community 51 - Period: (1653 - 1727 - Number of books: 5
Name;URI;Begin;End
Verligterie-kunde, of regt gebruik der water-verwen.;http://data.bibliotheken.nl/id/nbt/p26007263X;1705;1705
Verlichterie-kunde, of recht gebruyck der water-verwen.;http://data.bibliotheken.nl/id/nbt/p822715163;1670;1670
"Verzameling van uitgelezene keurstoffen; handelende over den godsdienst, natuur- schilder- teken- oudheid- redeneer- en dichtkunde.";http://data.bibliotheken.nl/id/nbt/p303364459;1713;1713
Verligterie-kunde, of regt gebruik der water-verwen.;http://data.bibliotheken.nl/id/nbt/p105038857;1697;1697
Verlichtery-konst, in de welcke den rechten grondt, ende volkomen gebruyck der water-verwen [...] werden geleert.;http://data.bibliotheken.nl/id/nbt/p146628640;1668;1668
Community 52 - Period: (1646 - 1646 - Number of books: 1
Name;URI;Begin;End
"Heydensche afgoden, beelden, tempels en offerhanden; met de vremde ceremonien naer elcks landts vvijse";http://data.bibliotheken.nl/id/nbt/p108896951;1646;1646
Community 53 - Period: (1800 - 1800 - Number of books: 1
Name;URI;Begin;End
Reize en ontdekkingen in de binnen-landen van Africa.;http://data.bibliotheken.nl/id/nbt/p153653388;1800;1800
Community 54 - Period: (1756 - 1768 - Number of books: 2
Name;URI;Begin;End
D'erven Stichters comptoir almanach, op 't schrikkel-jaar [...] 1768.;http://data.bibliotheken.nl/id/nbt/p244673187;1768;1768
D'erve der wed. C. Stichters almanach, op't schrikkel-iaar [...] 1756.;http://data.bibliotheken.nl/id/nbt/p165405783;1756;1756
Community 55 - Period: (1524 - 1814 - Number of books: 2
Name;URI;Begin;End
Chronyk en waaragtige beschryvinge van Friesland.;http://data.bibliotheken.nl/id/nbt/p157046664;1742;1742
Croniicke, ende warachtige beschryvinghe van Vrieslant.;http://data.bibliotheken.nl/id/nbt/p83215783X;1597;1597
Community 56 - Period: (1754 - 1754 - Number of books: 2
Name;URI;Begin;End
Copia van de laatste codicille, of alleruitterste wille van wylen Daniel Raap;http://data.bibliotheken.nl/id/nbt/p161810047;1754;1754
Copy van twee brieven uit de hel geschreeven door Daniel Raap, aan zyn huisvrouw;http://data.bibliotheken.nl/id/nbt/p16179288X;1754;1754
Community 57 - Period: (1752 - 1754 - Number of books: 2
Name;URI;Begin;End
Henrik de Groote.;http://data.bibliotheken.nl/id/nbt/p184860083;1753;1753
Romulus, treurspel.;http://data.bibliotheken.nl/id/nbt/p168390140;1754;1754
Community 58 - Period: (1736 - 1778 - Number of books: 2
Name;URI;Begin;End
Andromeda, treurspel.;http://data.bibliotheken.nl/id/nbt/p170684318;1778;1778
De dobbelaar, blyspel.;http://data.bibliotheken.nl/id/nbt/p317321358;1736;1736
Community 59 - Period: (1752 - 1752 - Number of books: 1
Name;URI;Begin;End
Memoriaal of beschryving van de stad Grave, en den lande van Cuyk.;http://data.bibliotheken.nl/id/nbt/p174396414;1752;1752
Community 60 - Period: (1776 - 1779 - Number of books: 2
Name;URI;Begin;End
Historie der stad en meyerye van 'sHertogenbosch.;http://data.bibliotheken.nl/id/nbt/p189591986;1776;1776
De uitlandsche kapellen voorkomende in [...] Asia, Africa en America [...].;http://data.bibliotheken.nl/id/nbt/p175311811;1779;1779
Community 61 - Period: (1795 - 1795 - Number of books: 1
Name;URI;Begin;End
"Geschiedkundig verhaal van het gedrag der Nederlandsche gemeenebest-gezinden; geduurende den tegenwoordigen oorlog, door de Fransche republiek [...] verklaard op den 1 february 1793.";http://data.bibliotheken.nl/id/nbt/p17718678X;1795;1795
Community 62 - Period: (1770 - 1770 - Number of books: 1
Name;URI;Begin;End
La peinture, poëme en trois chants.;http://data.bibliotheken.nl/id/nbt/p181885115;1770;1770
Community 63 - Period: (1750 - 1750 - Number of books: 1
Name;URI;Begin;End
Nouveau dictionnaire historique et critique, pour servir de supplement ou de continuation au Dictionnaire historique et critique, de mr. Pierre Bayle.;http://data.bibliotheken.nl/id/nbt/p226719588;1750;1750
Community 64 - Period: (1728 - 1728 - Number of books: 1
Name;URI;Begin;End
Traité de la peinture, et de la sculpture.;http://data.bibliotheken.nl/id/nbt/p184845300;1728;1728
Community 65 - Period: (1770 - 1770 - Number of books: 1
Name;URI;Begin;End
Catalogus of naamlyst van schilderyen, met derzelver prysen [...] in het openbaar verkogt. Dienende tot een vervolg [...] der uitgegeeve cataloguen door [...] Gerard Hoet.;http://data.bibliotheken.nl/id/nbt/p198472781;1770;1770
Community 66 - Period: (1762 - 1792 - Number of books: 3
Name;URI;Begin;End
Naamregister van de bekendste en meest in gebruik zynde Nederduitsche boeken.;http://data.bibliotheken.nl/id/nbt/p189721766;1773;1773
Catalogus van het beroemd en uitmuntend kabinet teekeningen, en miniaturen door de voornaamste meesters [...] nagelaten door [...] Jan Bisschop, welke verkogt zullen worden te Rotterdam, op [...] den 24 juny 1771 [...] door [...] J. Bosch J. Burgvliet en R. Arrenberg;http://data.bibliotheken.nl/id/nbt/p299347478;1771;1771
Naamregister van de bekendste en meest in gebruik zynde Nederduitsche boeken.;http://data.bibliotheken.nl/id/nbt/p243353510;1788;1788
Community 67 - Period: (1759 - 1759 - Number of books: 1
Name;URI;Begin;End
Nouveaux principes de la perspective linéaire.;http://data.bibliotheken.nl/id/nbt/p22791158X;1759;1759
Community 68 - Period: (1787 - 1787 - Number of books: 1
Name;URI;Begin;End
La lire maçonne, ou Recueil de chansons des francs-maçons.;http://data.bibliotheken.nl/id/nbt/p240622693;1787;1787
Community 69 - Period: (1722 - 1728 - Number of books: 2
Name;URI;Begin;End
De godlievende ziel vertoont in zinnebeelden.;http://data.bibliotheken.nl/id/nbt/p243096852;1724;1724
De godlievende ziel vertoont in zinnebeelden.;http://data.bibliotheken.nl/id/nbt/p303277467;1727;1727
Community 70 - Period: (1745 - 1745 - Number of books: 1
Name;URI;Begin;End
Artemines. Treurspel.;http://data.bibliotheken.nl/id/nbt/p254969712;1745;1745
Community 71 - Period: (1788 - 1788 - Number of books: 1
Name;URI;Begin;End
De l'application de l'électricité a la physique et a la médecine.;http://data.bibliotheken.nl/id/nbt/p260294519;1788;1788
Community 72 - Period: (1784 - 1784 - Number of books: 1
Name;URI;Begin;End
Oorsprong, aanwas, geschiedenissen, voorrechten en tegenwoordigen staat der Nederlandsche schutterijen, en exercitie genootschappen.;http://data.bibliotheken.nl/id/nbt/p301238863;1784;1784
Community 73 - Period: (1785 - 1785 - Number of books: 1
Name;URI;Begin;End
Aan de wel edele heeren bestvvrderen [...] van het wapen-genootschap, onder de spreuk Tot nut der schuttery. Te Amsterdam.;http://data.bibliotheken.nl/id/nbt/p306965542;1785;1785
Community 74 - Period: (1759 - 1759 - Number of books: 1
Name;URI;Begin;End
Tot eere en roemwaardige gedagtenis voor de manhafte schutterye der stad Delft. Dingsdag den 27e. february 1759;http://data.bibliotheken.nl/id/nbt/p314112707;1759;1759
Community 75 - Period: (1648 - 1648 - Number of books: 1
Name;URI;Begin;End
Metamorphosis, ofte VVonderbaere veranderingh' ende leven vanden vermaerden mr. Qvinten Matsys;http://data.bibliotheken.nl/id/nbt/p314399208;1648;1648
Community 76 - Period: (1740 - 1740 - Number of books: 1
Name;URI;Begin;End
Ter bruyloft van den heere Cornelis Lont, en mejuffrouwe Adriana Elisabeth de With;http://data.bibliotheken.nl/id/nbt/p393199681;1740;1740
Community 77 - Period: (1784 - 1784 - Number of books: 1
Name;URI;Begin;End
Uijen, knol en kool-historie, voor de Leijdsche peen-memorie;http://data.bibliotheken.nl/id/nbt/p393423042;1784;1784
Community 78 - Period: (1687 - 1687 - Number of books: 2
Name;URI;Begin;End
"Ampliatie, by Jacob Marcelis gedaan maken, ende de [...] heeren burgermeesteren [...] der stad Amsterdam overgegeven; dienende tot elucidatie van sijn overgegeven boeckje, genaemt Demonstratie";http://data.bibliotheken.nl/id/nbt/p39409896X;1687;1687
Berigt wegens de wateren, deser stede Amsterdam.;http://data.bibliotheken.nl/id/nbt/p39409879X;1687;1687
Community 79 - Period: (1700 - 1799 - Number of books: 1
Name;URI;Begin;End
Oberon, König der Elfen. Ein Singspiel.;http://data.bibliotheken.nl/id/nbt/p39533828X;1700;1799
Community 80 - Period: (1675 - 1675 - Number of books: 1
Name;URI;Begin;End
Vervarelyke schip-breuk van't Oost-Indisch jacht ter Schelling, onder het landt van Bengale.;http://data.bibliotheken.nl/id/nbt/p843949945;1675;1675
Community 81 - Period: (1653 - 1667 - Number of books: 2
Name;URI;Begin;End
Tonneel der wereldtse rampsaligheden.;http://data.bibliotheken.nl/id/nbt/p853383332;1667;1667
Voyagien, behelsende een historie van de oorspronckelijcke ende tegenwoordige standt des Turcksen rijcks;http://data.bibliotheken.nl/id/nbt/p850079039;1653;1653
Community 82 - Period: (1664 - 1664 - Number of books: 1
Name;URI;Begin;End
Algemeene manier van de hr. Desargues, tot de practijck der perspectiven, gelijck tot die der meet-kunde, met de kleyne voet-maat.;http://data.bibliotheken.nl/id/nbt/p850644968;1664;1664
Community 83 - Period: (1615 - 1615 - Number of books: 1
Name;URI;Begin;End
Handt-boexken.;http://data.bibliotheken.nl/id/nbt/p853367329;1615;1615
Community 84 - Period: (1794 - 1794 - Number of books: 1
Name;URI;Begin;End
Romeinsche geschiedenissen.;http://data.bibliotheken.nl/id/nbt/p160534062;1794;1794
Community 85 - Period: (1503 - 1503 - Number of books: 1
Name;URI;Begin;End
Dit es dleuē ons liefs heren ihesu cristi.;http://data.bibliotheken.nl/id/nbt/p397993285;1503;1503
Community 86 - Period: (1660 - 1660 - Number of books: 1
Name;URI;Begin;End
Schilder-thooneel.;http://data.bibliotheken.nl/id/nbt/p401405931;1660;1660
Community 87 - Period: (1614 - 1614 - Number of books: 1
Name;URI;Begin;End
Les qvatre livres d'Albert Dvrer [...] de la proportion des parties & pourtraicts des corps humains.;http://data.bibliotheken.nl/id/nbt/p048204277;1614;1614
Community 88 - Period: (1604 - 1604 - Number of books: 1
Name;URI;Begin;End
Deliciæ. Variarum, insignium(que) scripturarum.;http://data.bibliotheken.nl/id/nbt/p83128708X;1604;1604
Community 89 - Period: (1663 - 1663 - Number of books: 1
Name;URI;Begin;End
Lammerenkrijgh: anders, Mennonisten kercken-twist;http://data.bibliotheken.nl/id/nbt/p861129121;1663;1663
Community 90 - Period: (1603 - 1603 - Number of books: 1
Name;URI;Begin;End
Af-beeldingen van sommighe in Godts-woort ervarene mannen, die bestreden hebben den roomschen antichrist.;http://data.bibliotheken.nl/id/nbt/p079286917;1603;1603
Community 91 - Period: (1553 - 1606 - Number of books: 2
Name;URI;Begin;End
Den eerstē(-vijfsten) boeck van architecturē.;http://data.bibliotheken.nl/id/nbt/p079546927;1606;1606
Den eersten [-vijfsten] boeck van architecturen.;http://data.bibliotheken.nl/id/nbt/p397688288;1553;1553
Community 92 - Period: (1601 - 1601 - Number of books: 1
Name;URI;Begin;End
Quæris quid sit amor.;http://data.bibliotheken.nl/id/nbt/p079552153;1601;1601
Community 93 - Period: (1567 - 1617 - Number of books: 2
Name;URI;Begin;End
De vvarachtighe fabvlen der dieren.;http://data.bibliotheken.nl/id/nbt/p397596634;1567;1567
Vorsteliicke warande der dieren.;http://data.bibliotheken.nl/id/nbt/p080439799;1617;1617
Community 94 - Period: (1644 - 1644 - Number of books: 1
Name;URI;Begin;End
Overgesette Lucelle.;http://data.bibliotheken.nl/id/nbt/p087296381;1644;1644
Community 95 - Period: (1648 - 1648 - Number of books: 1
Name;URI;Begin;End
Oost- en West-Indische voyagie, door de Strate Magallanes naer de Moluques, met ses schepen onder den commandeur Ioris Spilbergen;http://data.bibliotheken.nl/id/nbt/p089917073;1648;1648
Community 96 - Period: (1660 - 1660 - Number of books: 1
Name;URI;Begin;End
Dictorvm factorvmq. memorabilium lib. IX.;http://data.bibliotheken.nl/id/nbt/p09450024X;1660;1660
Community 97 - Period: (1664 - 1664 - Number of books: 1
Name;URI;Begin;End
Rechtveerdige weeghschael, voor de christelijcke gemeente, die men noemt de vereenighde Vlaemsche, Vriesche en Hooghduytsche doops-gesinde tot Amsterdam;http://data.bibliotheken.nl/id/nbt/p110892240;1664;1664
Community 98 - Period: (1664 - 1664 - Number of books: 1
Name;URI;Begin;End
Regel van de vijf ordens der architecture.;http://data.bibliotheken.nl/id/nbt/p094969191;1664;1664
Community 99 - Period: (1696 - 1696 - Number of books: 1
Name;URI;Begin;End
Des werelds hel en vage vuyr, begrepen onder't leven van den Amsterdamschen Spanjaart.;http://data.bibliotheken.nl/id/nbt/p400460688;1696;1696
Community 100 - Period: (1700 - 1700 - Number of books: 1
Name;URI;Begin;End
Histoire de l'admirable Don Quixotte de La Manche.;http://data.bibliotheken.nl/id/nbt/p100634249;1700;1700
Community 101 - Period: (1690 - 1690 - Number of books: 1
Name;URI;Begin;End
Protestatie tegen de bekentmaking van de genoemde vaders van't collegianten wees-huys tot Amsterdam. Antony Rooleeuw, met de sijnen.;http://data.bibliotheken.nl/id/nbt/p101848617;1690;1690
Community 102 - Period: (1697 - 1697 - Number of books: 1
Name;URI;Begin;End
Devises et emblemes anciennes et modernes.;http://data.bibliotheken.nl/id/nbt/p102051631;1697;1697
Community 103 - Period: (1504 - 1504 - Number of books: 1
Name;URI;Begin;End
Hier beghint sinte franciscus leuē.;http://data.bibliotheken.nl/id/nbt/p102154945;1504;1504
Community 104 - Period: (1638 - 1638 - Number of books: 1
Name;URI;Begin;End
Het schat-boeck der verclaringen over de catechismus der christelicke religie.;http://data.bibliotheken.nl/id/nbt/p11718375X;1638;1638
Community 105 - Period: (1714 - 1714 - Number of books: 1
Name;URI;Begin;End
Lyris opper rym- en schilderbaaz niew opgestane brievenschryver, en nu volmaakt zwartekonstschraper aan't Y. Boertend heldendigt;http://data.bibliotheken.nl/id/nbt/p154301914;1714;1714
Community 106 - Period: (1783 - 1792 - Number of books: 2
Name;URI;Begin;End
Bijvoegzel tot de annales en chronijk van Nijmegen uit de rekenboeken en guedesdagboeken.;http://data.bibliotheken.nl/id/nbt/p159485584;1792;1792
De columna milliaria imp. Caes. Nervae Trajani supra Neomagum in pago Beek effossa Jo. Is. Pontani et Jo. Smetii epistolae;http://data.bibliotheken.nl/id/nbt/p159224152;1783;1783
Community 107 - Period: (1780 - 1780 - Number of books: 1
Name;URI;Begin;End
Over de physiognomie.;http://data.bibliotheken.nl/id/nbt/p160119189;1780;1780
Community 108 - Period: (1797 - 1797 - Number of books: 1
Name;URI;Begin;End
Plakkaaten, van de Repræsentanten van het volk van Amsterdam.;http://data.bibliotheken.nl/id/nbt/p160309247;1797;1797
Community 109 - Period: (1760 - 1781 - Number of books: 2
Name;URI;Begin;End
"Amsteldamsche jaarboeken, behelzende de merkwaardigste geschiedenissen; welken, zo binnen de stad als daaromtrent, zijn voorgevallen.";http://data.bibliotheken.nl/id/nbt/p17422267X;1781;1781
Chronyk van Amsterdam.;http://data.bibliotheken.nl/id/nbt/p169302261;1760;1769
Community 110 - Period: (1796 - 1796 - Number of books: 1
Name;URI;Begin;End
"Volledige beschrijving van alle konsten, ambachten, handwerken, fabrieken, trafieken, derzelver werkhuizen, gereedschappen, enz. Ten deele overgenomen uit de beroemdste buitenlandsche werken; en vermeerderd met de theorie en praktijk der beste inlandsche konstenaaren en handwerkslieden";http://data.bibliotheken.nl/id/nbt/p161357520;1796;1796
Community 111 - Period: (1761 - 1761 - Number of books: 1
Name;URI;Begin;End
Verdediging van de heeren Johan Alexander van Sandick, en mr. Wilhem van Hogendorp, tegens de verregaande beschuldigingen, hen [...] ten laste gelegt, by zekere volumineuse Deductie door jr. Onno Zwier van Haren;http://data.bibliotheken.nl/id/nbt/p163197156;1761;1761
Community 112 - Period: (1687 - 1687 - Number of books: 1
Name;URI;Begin;End
De schoole der wereld, geopent in CXL. vliegende bedenkingen op veelerhande voorvallende gezichten en zaeken.;http://data.bibliotheken.nl/id/nbt/p307912760;1687;1687
Community 113 - Period: (1750 - 1792 - Number of books: 3
Name;URI;Begin;End
Beknopte genealogie der voornaamste potentaten, in Europa [...] opgestelt door [...] Johan Hubner;http://data.bibliotheken.nl/id/nbt/p165172541;1759;1759
Beknopte genealogie der voornaamste potentaten, in Europa [...] opgestelt door [...] Johan Hubner;http://data.bibliotheken.nl/id/nbt/p165174145;1770;1770
Beknopte genealogie der voornaamste potentaten in Europa [...] opgestelt door [...] Johan Hubner;http://data.bibliotheken.nl/id/nbt/p165175001;1785;1785
Community 114 - Period: (1738 - 1738 - Number of books: 1
Name;URI;Begin;End
De wonderlyke gevallen van den rampspoedigen Philopus.;http://data.bibliotheken.nl/id/nbt/p166211303;1738;1738
Community 115 - Period: (1753 - 1753 - Number of books: 1
Name;URI;Begin;End
De knorrepot, of De gestoorde doctor. Blyspel.;http://data.bibliotheken.nl/id/nbt/p170687244;1753;1753
Community 116 - Period: (1800 - 1800 - Number of books: 1
Name;URI;Begin;End
La fête funebre de Washington [...] celebrée à Amsteldam, dans la societé de Felix Meritis.;http://data.bibliotheken.nl/id/nbt/p239941071;1800;1800
Community 117 - Period: (1785 - 1785 - Number of books: 1
Name;URI;Begin;End
"By de afvuring van het genootschap van wapenöeffening, te Rotterdam, genaemd de Palmboom; onder de spreuk: Voor stad en vaderland, op den 22sten van october, 1785";http://data.bibliotheken.nl/id/nbt/p395549973;1785;1785
Community 118 - Period: (1747 - 1747 - Number of books: 1
Name;URI;Begin;End
"Arlekyn Hulla; klvchtspel.";http://data.bibliotheken.nl/id/nbt/p172758491;1747;1747
Community 119 - Period: (1786 - 1786 - Number of books: 1
Name;URI;Begin;End
Marsch der burger-compagnie, wyk 7. te Amsteldam. Onder het bevel van [...] Huybert Bastert.;http://data.bibliotheken.nl/id/nbt/p173539912;1786;1786
Community 120 - Period: (1764 - 1764 - Number of books: 1
Name;URI;Begin;End
Vermaakelyke minneryen, bestaande in ongehoorde ontmoetingen, wonderlyke omzwervingen en zeltzaame uitkomsten.;http://data.bibliotheken.nl/id/nbt/p174277369;1764;1764
Community 121 - Period: (1783 - 1783 - Number of books: 1
Name;URI;Begin;End
Het verloren lam, zangspel.;http://data.bibliotheken.nl/id/nbt/p176927999;1783;1783
Community 122 - Period: (1771 - 1771 - Number of books: 1
Name;URI;Begin;End
Huwelyks-zangen, ter bruylofte van den heere Louis Bousquet, en mejuffrouwe Johanna Adriana de Wit;http://data.bibliotheken.nl/id/nbt/p318655578;1771;1771
Community 123 - Period: (1708 - 1708 - Number of books: 1
Name;URI;Begin;End
Reliqviae antiqvae vrbis Romae.;http://data.bibliotheken.nl/id/nbt/p184052157;1708;1708
Community 124 - Period: (1751 - 1751 - Number of books: 1
Name;URI;Begin;End
Beschreibung des Rath-hauses der Stadt Amsterdam, mit einer Erklärung von denen hieroglyphischen Figuren, Mahlereyen und Bildern.;http://data.bibliotheken.nl/id/nbt/p184578264;1751;1751
Community 125 - Period: (1728 - 1728 - Number of books: 1
Name;URI;Begin;End
Grondige en duydelyke onderwyzing der volkomen kolommen-ordening, zoo als men dezelve in de heedendaagse-boukonst, gewoon is te gebruyken.;http://data.bibliotheken.nl/id/nbt/p184604621;1728;1728
Community 126 - Period: (1779 - 1793 - Number of books: 2
Name;URI;Begin;End
Zinspelende gedigjes, op de geestige printjes ge-etst door Pieter de Mare, na de teekeningen van mejuffrouw Christina Chalon, berustende in de verzameling van [...] H.A. Dibbets.;http://data.bibliotheken.nl/id/nbt/p186401868;1793;1793
Zinspelende gedigjes, op de geestige printjes ge-etst door Pieter de Mare, na de teekeningen van mejuffrouw Christina Chalon, berustende in de verzameling van [...] H.A. Dibbets.;http://data.bibliotheken.nl/id/nbt/p240325907;1779;1779
Community 127 - Period: (1780 - 1780 - Number of books: 1
Name;URI;Begin;End
Kort begrip van de burgerlyke bouw-konst, volgens de proportie van het antique en het moderne.;http://data.bibliotheken.nl/id/nbt/p194451186;1780;1780
Community 128 - Period: (1738 - 1738 - Number of books: 1
Name;URI;Begin;End
De Amsteldamsche schouburg aen den hedendaegschen Cato.;http://data.bibliotheken.nl/id/nbt/p212366408;1738;1738
Community 129 - Period: (1728 - 1728 - Number of books: 1
Name;URI;Begin;End
Kennisse der aloude en hedendaagsche gedenkpenningen.;http://data.bibliotheken.nl/id/nbt/p227584252;1728;1728
Community 130 - Period: (1745 - 1745 - Number of books: 1
Name;URI;Begin;End
Stichtsche cleyne chronicke.;http://data.bibliotheken.nl/id/nbt/p229327559;1745;1745
Community 131 - Period: (1787 - 1787 - Number of books: 1
Name;URI;Begin;End
Aan de edele manhafte Leydsche schuttery, optrekkende onder geleide van [...] kapitein J.Hs. Prins van Lockhorst.;http://data.bibliotheken.nl/id/nbt/p399353089;1787;1787
Community 132 - Period: (1770 - 1779 - Number of books: 1
Name;URI;Begin;End
't Galante leeven der Amsterdamsche en Rotterdamsche actrices.;http://data.bibliotheken.nl/id/nbt/p23985571X;1770;1779
Community 133 - Period: (1787 - 1787 - Number of books: 1
Name;URI;Begin;End
Leerzaeme fabelen, en vertelsels.;http://data.bibliotheken.nl/id/nbt/p239910435;1787;1787
Community 134 - Period: (1634 - 1634 - Number of books: 1
Name;URI;Begin;End
Der zee-vaert lof handelende vande gedenckwaerdighste zeevaerden.;http://data.bibliotheken.nl/id/nbt/p842404627;1634;1634
Community 135 - Period: (1781 - 1789 - Number of books: 1
Name;URI;Begin;End
Verhandeling over de bouwkunde.;http://data.bibliotheken.nl/id/nbt/p260842338;1781;1789
Community 136 - Period: (1706 - 1706 - Number of books: 1
Name;URI;Begin;End
De roomse moogentheid, bevat in een naawkeurige beschriiving van de magt en heerschappy der oude Roomse keizeren.;http://data.bibliotheken.nl/id/nbt/p262018020;1706;1706
Community 137 - Period: (1672 - 1672 - Number of books: 1
Name;URI;Begin;End
Pyrotechnia, of Konstige vuur-vverken.;http://data.bibliotheken.nl/id/nbt/p265551528;1672;1672
Community 138 - Period: (1774 - 1779 - Number of books: 1
Name;URI;Begin;End
Oorspronckelijke beschrijving van de vermaerde belegering en 't ontzet der stad Leiden.;http://data.bibliotheken.nl/id/nbt/p268405298;1774;1779
Community 139 - Period: (1796 - 1796 - Number of books: 1
Name;URI;Begin;End
Hollandia regenerata.;http://data.bibliotheken.nl/id/nbt/p286873893;1796;1796
Community 140 - Period: (1777 - 1777 - Number of books: 1
Name;URI;Begin;End
Zama, tooneelspel.;http://data.bibliotheken.nl/id/nbt/p291122566;1777;1777
Community 141 - Period: (1776 - 1776 - Number of books: 1
Name;URI;Begin;End
Het drievoudig huwelyk, blyspel.;http://data.bibliotheken.nl/id/nbt/p291228097;1776;1776
Community 142 - Period: (1729 - 1747 - Number of books: 2
Name;URI;Begin;End
Comptoir almanach, op't iaar [...] M.D.C.C.XXIX.;http://data.bibliotheken.nl/id/nbt/p292368038;1729;1729
D'erven Stichters comptoir almanach, op't iaar [...] 1747.;http://data.bibliotheken.nl/id/nbt/p29219076X;1747;1747
Community 143 - Period: (1784 - 1784 - Number of books: 1
Name;URI;Begin;End
Dichtstukjes, uitgesproken op het vriendenmael der algemeene vergaderinge van het tael- en dichtlievende genootschap, onder de spreuk: Studium scientiarum genitrix [...] bij de eerste tegenwoordigheid van [...] Jan Jacob Elsevier;http://data.bibliotheken.nl/id/nbt/p298706741;1784;1784
Community 144 - Period: (1788 - 1788 - Number of books: 1
Name;URI;Begin;End
"De emigrant te Hoboken. Eerste vertoog; behelzende: Kees en Klaartje; of, De vrouw is baas. Klugtspel, zonder bedoeling.";http://data.bibliotheken.nl/id/nbt/p303731753;1788;1788
Community 145 - Period: (1749 - 1749 - Number of books: 1
Name;URI;Begin;End
Insinuatie en protest uit naame van Hendrik Gellink, lieutenant van de compagnie wyk no. 60. [...] Aan [...] Cornelis Wyerbroek in qualityt als oudste colonel van de burgerye der stad Amsterdam. Door mr. Joan Bernd Commelin, advocaat alhier [...] geexploicteerd;http://data.bibliotheken.nl/id/nbt/p303960620;1749;1749
Community 146 - Period: (1748 - 1748 - Number of books: 1
Name;URI;Begin;End
Konst-cabinet, nagelaaten by wylen den heere Gerrit Schaak: behelzende een groote party zo van [...] tekeningen en miniaturen, als losse en ingebonde prent-konst [...]. Al het welke verkogt zal werden [...] den 28 october 1748. [...] door de makelaars Johannes Verkolje, Willem Haring en Gerard Verkolje. By welke deeze catalogus te bekomen is, als mede by Jacob Carpi;http://data.bibliotheken.nl/id/nbt/p304294527;1748;1748
Community 147 - Period: (1753 - 1753 - Number of books: 1
Name;URI;Begin;End
Nieuw avondtmaals-boekje.;http://data.bibliotheken.nl/id/nbt/p304307122;1753;1753
Community 148 - Period: (1724 - 1724 - Number of books: 1
Name;URI;Begin;End
