Community,Name,Centrality Measure,URI,Community Period
64,"Kate, H.L. ten",0.002,https://id.rijksmuseum.nl/31058883,"(1728, 1728)"
64,Jonathan Richardson,0.002,http://data.bibliotheken.nl/id/thes/p184593387,"(1728, 1728)"
65,Pieter Terwesten,0.002,http://data.bibliotheken.nl/id/thes/p074470442,"(1770, 1770)"
65,Gerard Hoet II,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/11887,"(1770, 1770)"
65,Gerard Hoet,0.002,http://data.bibliotheken.nl/id/thes/p074470531,"(1770, 1770)"
66,"Arrenberg, Reinier",0.002,https://id.rijksmuseum.nl/3103677,"(1762, 1792)"
66,Reinier Arrenberg,0.001,http://data.bibliotheken.nl/id/thes/p068049749,"(1762, 1792)"
66,"Burgvliet, J.",0.001,https://id.rijksmuseum.nl/310174726,"(1762, 1792)"
67,"Taylor, Brook",0.002,https://id.rijksmuseum.nl/310175488,"(1759, 1759)"
67,"Newton, Isaac",0.002,https://id.rijksmuseum.nl/310169980,"(1759, 1759)"
67,"Murdoch, Patrick",0.002,https://id.rijksmuseum.nl/310175489,"(1759, 1759)"
68,"Vignoles, Charles Emmanuel de",0.002,https://id.rijksmuseum.nl/310140487,"(1787, 1787)"
68,DuBois,0.002,https://id.rijksmuseum.nl/310140486,"(1787, 1787)"
68,Charles Emmanuel de Vignoles,0.002,http://data.bibliotheken.nl/id/thes/p067572588,"(1787, 1787)"
69,Otto van Veen,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/7594,"(1722, 1728)"
69,Jan Suderman,0.002,http://data.bibliotheken.nl/id/thes/p073528293,"(1722, 1728)"
69,"Hugo, Herman",0.002,https://id.rijksmuseum.nl/31053849,"(1722, 1728)"
70,"Winter-van Merken, Lucretia Wilhelmina van",0.002,https://id.rijksmuseum.nl/310139052,"(1745, 1745)"
70,"Frankendaal, N. van",0.002,https://id.rijksmuseum.nl/31037608,"(1745, 1745)"
70,,0.002,http://data.bibliotheken.nl/id/thes/p06894845X,"(1745, 1745)"
71,"Kraijenhoff, Cornelis Rudolphus Theodorus",0.002,https://id.rijksmuseum.nl/31063059,"(1788, 1788)"
71,C.R.T. Kraijenhoff,0.002,http://data.bibliotheken.nl/id/thes/p069757534,"(1788, 1788)"
71,"Bakker, R. de",0.002,https://id.rijksmuseum.nl/310141339,"(1788, 1788)"
72,"Dumas, Marlene",0.002,http://data.bibliotheken.nl/id/thes/p069498156,"(1784, 1784)"
72,"Dewachter, Liliane",0.002,https://id.rijksmuseum.nl/31028442,"(1784, 1784)"
72,"Boogerd, Dominic van den",0.002,https://id.rijksmuseum.nl/31012990,"(1784, 1784)"
73,"Koning, C.H.",0.002,https://id.rijksmuseum.nl/31062049,"(1785, 1785)"
73,"Hulk, J.",0.002,https://id.rijksmuseum.nl/31053977,"(1785, 1785)"
73,"Hulk, A.",0.002,https://id.rijksmuseum.nl/310152898,"(1785, 1785)"
74,"Verpoorten, Jan",0.002,https://id.rijksmuseum.nl/310153261,"(1759, 1759)"
74,"Box, W.",0.002,https://id.rijksmuseum.nl/310153264,"(1759, 1759)"
74,"Boogaart, P. v.d.",0.002,https://id.rijksmuseum.nl/310153263,"(1759, 1759)"
75,Thomas More,0.002,http://data.bibliotheken.nl/id/thes/p068952082,"(1648, 1648)"
75,Hans Wiericx,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/8251,"(1648, 1648)"
75,François Fickaert,0.002,http://data.bibliotheken.nl/id/thes/p314521992,"(1648, 1648)"
76,"With, Ludolf Simon de",0.002,https://id.rijksmuseum.nl/310140158,"(1740, 1740)"
76,"Pannekoek, Anthony",0.002,https://id.rijksmuseum.nl/310141294,"(1740, 1740)"
76,"Dudok, Everardus",0.002,https://id.rijksmuseum.nl/310141293,"(1740, 1740)"
77,"Lammeschans, Jan",0.002,https://id.rijksmuseum.nl/310155115,"(1784, 1784)"
77,"Kool, Kryn",0.002,https://id.rijksmuseum.nl/310155114,"(1784, 1784)"
77,"Knol, Kees",0.002,https://id.rijksmuseum.nl/310155113,"(1784, 1784)"
78,Daniël Pietersz. Stalpaert,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/7051,"(1687, 1687)"
78,"Marcellis, Jacob",0.001,https://id.rijksmuseum.nl/310139589,"(1687, 1687)"
78,"Heyden, Nicolaas van der",0.001,https://id.rijksmuseum.nl/310139157,"(1687, 1687)"
79,"Wranitzky, Paolo",0.002,https://id.rijksmuseum.nl/310141595,"(1700, 1799)"
79,Paolo Wraniken,0.002,http://data.bibliotheken.nl/id/thes/p395338271,"(1700, 1799)"
79,Christoph Martin Wieland,0.002,http://data.bibliotheken.nl/id/thes/p068574258,"(1700, 1799)"
80,Willem Kunst,0.002,http://data.bibliotheken.nl/id/thes/p070185190,"(1675, 1675)"
80,"Kunst, Willem",0.002,https://id.rijksmuseum.nl/31064037,"(1675, 1675)"
80,Dirk Bosboom,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/1247,"(1675, 1675)"
81,Johannes Grindal,0.002,http://data.bibliotheken.nl/id/thes/p070824487,"(1653, 1667)"
81,"Grindal, Johannes",0.001,https://id.rijksmuseum.nl/310172523,"(1653, 1667)"
81,"Glazemaker, J.G.",0.001,https://id.rijksmuseum.nl/31042451,"(1653, 1667)"
82,Joannes Julius Bara,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/57196,"(1664, 1664)"
82,"Desargues, Gerard",0.002,https://id.rijksmuseum.nl/31028084,"(1664, 1664)"
82,Abraham Bosse,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/14585,"(1664, 1664)"
83,Marcus Antonius Gillis,0.002,http://data.bibliotheken.nl/id/thes/p071378596,"(1615, 1615)"
83,Hendrick Laurensz Spieghel,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/6990,"(1615, 1615)"
83,,0.002,http://data.bibliotheken.nl/id/thes/p067800319,"(1615, 1615)"
84,"Vinkeles, R. (sr.)",0.002,https://id.rijksmuseum.nl/310118570,"(1794, 1794)"
84,"Velyn, P.",0.002,https://id.rijksmuseum.nl/310117284,"(1794, 1794)"
84,"Portman, L.",0.002,https://id.rijksmuseum.nl/31091782,"(1794, 1794)"
85,Meester van de Virgo inter Virgines,0.002,https://id.rijksmuseum.nl/31075652,"(1503, 1503)"
85,Meester van de Delbecq-Schreiber-Passie,0.002,https://id.rijksmuseum.nl/310149693,"(1503, 1503)"
85,Meester van Delft,0.002,https://id.rijksmuseum.nl/31075658,"(1503, 1503)"
86,Rombout Eynhoudts,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/2843,"(1660, 1660)"
86,Quirin Boel II,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/1090,"(1660, 1660)"
86,"Clasens, D.",0.002,https://id.rijksmuseum.nl/31022315,"(1660, 1660)"
87,"Meigret, Louis ",0.001,https://id.rijksmuseum.nl/310144741,"(1614, 1614)"
87,Louis Meigret,0.001,http://data.bibliotheken.nl/id/thes/p069002444,"(1614, 1614)"
88,Gerrit Adriaensz Gauw,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/3113,"(1604, 1604)"
88,"Gauw, Gerard",0.001,https://id.rijksmuseum.nl/31040513,"(1604, 1604)"
89,Paschier de Fijne,0.001,http://data.bibliotheken.nl/id/thes/p069013004,"(1663, 1663)"
89,"Fijne, Paschier de",0.001,https://id.rijksmuseum.nl/310139854,"(1663, 1663)"
90,Paulus de Kempenaer,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/4239,"(1603, 1603)"
90,"Kempenaer, P. de",0.001,https://id.rijksmuseum.nl/31059422,"(1603, 1603)"
91,Pieter Coecke,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/1890,"(1553, 1606)"
91,"Coeke van Aelst, Peter",0.001,https://id.rijksmuseum.nl/31022743,"(1553, 1606)"
92,Zacharias Dolendo,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/2538,"(1601, 1601)"
92,Jacob de Gheyn II,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/3197,"(1601, 1601)"
93,Marcus Gheeraerts I,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/3178,"(1567, 1617)"
93,"Geeraerts, Marcus",0.001,https://id.rijksmuseum.nl/31040647,"(1567, 1617)"
94,Louis Le Jars,0.001,http://data.bibliotheken.nl/id/thes/p069102392,"(1644, 1644)"
94,Jaques Du Hamel,0.001,http://data.bibliotheken.nl/id/thes/p097679372,"(1644, 1644)"
95,"Spilbergen, Joris van",0.001,https://id.rijksmuseum.nl/310107863,"(1648, 1648)"
95,"Schouten, Willem Cornelisz",0.001,https://id.rijksmuseum.nl/310102996,"(1648, 1648)"
96,"Lipsius, Justus",0.001,https://id.rijksmuseum.nl/31069454,"(1660, 1660)"
96,Justus Lipsius,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/41063,"(1660, 1660)"
97,Willem Klaasz Loopes,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/55680,"(1664, 1664)"
97,"Lopes, Willem Klaasz",0.001,https://id.rijksmuseum.nl/310140745,"(1664, 1664)"
98,Pierre Le Muet,0.001,http://data.bibliotheken.nl/id/thes/p068156049,"(1664, 1664)"
98,"Le Muet, Pierre",0.001,https://id.rijksmuseum.nl/31080311,"(1664, 1664)"
99,Guilliam de Bay,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/57087,"(1696, 1696)"
99,Balthasar Bouttats,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/98,"(1696, 1696)"
100,"Saint-Martin, Filleau de",0.001,https://id.rijksmuseum.nl/31099669,"(1700, 1700)"
100,"Challes, Rob. de",0.001,https://id.rijksmuseum.nl/31020531,"(1700, 1700)"
101,"Matthysz, Jan",0.001,https://id.rijksmuseum.nl/310139582,"(1690, 1690)"
101,"Haan, Pieter de",0.001,https://id.rijksmuseum.nl/310139583,"(1690, 1690)"
102,"Offelen, Henri",0.001,https://id.rijksmuseum.nl/310140381,"(1697, 1697)"
102,Daniel de la Feuille,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/14142,"(1697, 1697)"
103,Thomas,0.001,http://data.bibliotheken.nl/id/thes/p072797185,"(1504, 1504)"
103,"Bonaventura, S.",0.001,https://id.rijksmuseum.nl/31012734,"(1504, 1504)"
104,"Hommius, Fesltus",0.001,https://id.rijksmuseum.nl/31052545,"(1638, 1638)"
104,Festus Hommius,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/52673,"(1638, 1638)"
105,Joan de Haes ,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/51831,"(1714, 1714)"
105,Jan van Hoogstraten,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/10556,"(1714, 1714)"
106,Johannes in de Betouw,0.001,http://data.bibliotheken.nl/id/thes/p068419309,"(1783, 1792)"
106,Johannes Smetius,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/31473,"(1783, 1792)"
107,"Schellenberg, J.R.",0.001,https://id.rijksmuseum.nl/310101478,"(1780, 1780)"
107,"Haas, Joh. Wm. van",0.001,https://id.rijksmuseum.nl/31046305,"(1780, 1780)"
108,G. Brender à Brandis,0.001,http://data.bibliotheken.nl/id/thes/p069820457,"(1797, 1797)"
108,"Brender à Brandis, Gerrit",0.001,https://id.rijksmuseum.nl/31015026,"(1797, 1797)"
109,Jacobus Kok,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/55396,"(1760, 1781)"
109,"Fritsch, C. F.",0.001,https://id.rijksmuseum.nl/310139291,"(1760, 1781)"
110,"Oortman, Jan",0.001,https://id.rijksmuseum.nl/31085957,"(1796, 1796)"
110,Arend Fokke,0.001,http://data.bibliotheken.nl/id/thes/p069564124,"(1796, 1796)"
111,Willem van Hogendorp,0.001,http://data.bibliotheken.nl/id/thes/p073175595,"(1761, 1761)"
111,"Sandick, Johan Alexander van",0.001,https://id.rijksmuseum.nl/310100315,"(1761, 1761)"
112,Margarita Mels,0.001,http://data.bibliotheken.nl/id/thes/p306148137,"(1687, 1687)"
112,Francois van Hoogstraten,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/10553,"(1687, 1687)"
113,Johannes Hubener,0.001,http://data.bibliotheken.nl/id/thes/p071874178,"(1750, 1792)"
113,"Hübner, Johann",0.001,https://id.rijksmuseum.nl/31053635,"(1750, 1792)"
114,"Putter, C.D.",0.001,https://id.rijksmuseum.nl/31092985,"(1738, 1738)"
114,J.E. Geroe,0.001,http://data.bibliotheken.nl/id/thes/p166003867,"(1738, 1738)"
115,"Pinto, Isaac de",0.001,https://id.rijksmuseum.nl/310140309,"(1753, 1753)"
115,"Brueys, David Auguste de",0.001,https://id.rijksmuseum.nl/310140310,"(1753, 1753)"
116,P.J. Uylenbroek,0.001,http://data.bibliotheken.nl/id/thes/p070039321,"(1800, 1800)"
116,Bartholomeus Ruloffs,0.001,http://data.bibliotheken.nl/id/thes/p071543635,"(1800, 1800)"
117,"Verveer, Jan",0.001,https://id.rijksmuseum.nl/310153752,"(1785, 1785)"
117,"Manheer, G.",0.001,https://id.rijksmuseum.nl/310153756,"(1785, 1785)"
118,Léonor Jean Christine Soulas d' Allainval,0.001,http://data.bibliotheken.nl/id/thes/p067814077,"(1747, 1747)"
118,Jean Japin,0.001,http://data.bibliotheken.nl/id/thes/p073830631,"(1747, 1747)"
119,"Wynands, W.",0.001,https://id.rijksmuseum.nl/310154104,"(1786, 1786)"
119,A. van Tellingen,0.001,http://data.bibliotheken.nl/id/thes/p173143318,"(1786, 1786)"
120,"Meer, Benjamin van der",0.001,https://id.rijksmuseum.nl/310139488,"(1764, 1764)"
120,Benjamin van der Meer,0.001,http://data.bibliotheken.nl/id/thes/p070528497,"(1764, 1764)"
121,Jan Gerard Doornik,0.001,http://data.bibliotheken.nl/id/thes/p070011311,"(1783, 1783)"
121,"Anseaume, Louis",0.001,https://id.rijksmuseum.nl/310139626,"(1783, 1783)"
122,"Wit, A. E. de",0.001,https://id.rijksmuseum.nl/310140161,"(1771, 1771)"
122,"Schut, Jan Hendrik",0.001,https://id.rijksmuseum.nl/310139661,"(1771, 1771)"
123,Michiel van Overbeeck,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/5832,"(1708, 1708)"
123,Bonaventura Jansz van Overbeeck,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/5830,"(1708, 1708)"
124,"Marci, Adolph Frederik",0.001,https://id.rijksmuseum.nl/310172331,"(1751, 1751)"
124,Adolph Frederik Marci,0.001,http://data.bibliotheken.nl/id/thes/p072911719,"(1751, 1751)"
125,"Scubler, Jan Jacob",0.001,https://id.rijksmuseum.nl/310104003,"(1728, 1728)"
125,Hendrik van Oord,0.001,http://data.bibliotheken.nl/id/thes/p183442059,"(1728, 1728)"
126,Pieter de Mare,0.001,http://data.bibliotheken.nl/id/thes/p074290355,"(1779, 1793)"
126,Christina Chalon,0.001,http://data.bibliotheken.nl/id/thes/p074290371,"(1779, 1793)"
127,"Plemp, J.J.",0.001,https://id.rijksmuseum.nl/31090946,"(1780, 1780)"
127,J.J. Plemp,0.001,http://data.bibliotheken.nl/id/thes/p080614841,"(1780, 1780)"
128,Philomusus,0.001,https://id.rijksmuseum.nl/310138986,"(1738, 1738)"
128,Gerhardus Le Maire,0.001,http://data.bibliotheken.nl/id/thes/p074909568,"(1738, 1738)"
129,Joannes Alensoon,0.001,http://data.bibliotheken.nl/id/thes/p074789376,"(1728, 1728)"
129,"Alencon, J.",0.001,https://id.rijksmuseum.nl/3101452,"(1728, 1728)"
130,Cornelis Booth,0.001,http://data.bibliotheken.nl/id/thes/p070449406,"(1745, 1745)"
130,"Booth, Cornelis",0.001,https://id.rijksmuseum.nl/31013090,"(1745, 1745)"
131,"Kasteele, Reinier Pieter van de",0.001,https://id.rijksmuseum.nl/31058843,"(1787, 1787)"
131,"Campen, P. van",0.001,https://id.rijksmuseum.nl/310153736,"(1787, 1787)"
132,"Fokke, Arent",0.001,https://id.rijksmuseum.nl/310139811,"(1770, 1779)"
132,Arend Fokke,0.001,http://data.bibliotheken.nl/id/thes/p410381977,"(1770, 1779)"
133,"Noord, J. v.",0.001,https://id.rijksmuseum.nl/31084547,"(1787, 1787)"
133,"Gryp, W.H.",0.001,https://id.rijksmuseum.nl/31045374,"(1787, 1787)"
134,Willem Bassé,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/777,"(1634, 1634)"
134,Rembrandt Harmensz. van Rijn,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/6292,"(1634, 1634)"
135,Pierre Esaïe Duyvené,0.001,http://data.bibliotheken.nl/id/thes/p260073504,"(1781, 1789)"
135,"Duyvené, P.E.",0.001,https://id.rijksmuseum.nl/31031568,"(1781, 1789)"
136,Pieter Deinoot,0.001,http://data.bibliotheken.nl/id/thes/p238574830,"(1706, 1706)"
136,"Deinoot, Pieter",0.001,https://id.rijksmuseum.nl/310192080,"(1706, 1706)"
137,"Manlyn, Daniel",0.001,https://id.rijksmuseum.nl/310140927,"(1672, 1672)"
137,Daniel Manlyn,0.001,http://data.bibliotheken.nl/id/thes/p070093679,"(1672, 1672)"
138,Karel Crucius,0.001,http://data.bibliotheken.nl/id/thes/p073207446,"(1774, 1779)"
138,"Crucius, Karel",0.001,https://id.rijksmuseum.nl/310141153,"(1774, 1779)"
139,William Humphreys,0.001,http://data.bibliotheken.nl/id/thes/p286874555,"(1796, 1796)"
139,David Hess,0.001,http://data.bibliotheken.nl/id/thes/p070661073,"(1796, 1796)"
140,"Lutkema, Jacob",0.001,https://id.rijksmuseum.nl/310140350,"(1777, 1777)"
140,Jacob Lutkeman,0.001,http://data.bibliotheken.nl/id/thes/p070216274,"(1777, 1777)"
141,Gysbert Asschenbergh,0.001,http://data.bibliotheken.nl/id/thes/p073769002,"(1776, 1776)"
141,"Asschenbergh, Gysbert",0.001,https://id.rijksmuseum.nl/310139600,"(1776, 1776)"
142,Jan Albertsz van Dam,0.001,http://data.bibliotheken.nl/id/thes/p075118645,"(1729, 1747)"
142,"Dam, Jan Albertsz. van",0.001,https://id.rijksmuseum.nl/310138964,"(1729, 1747)"
143,"Krap, J",0.001,https://id.rijksmuseum.nl/310153755,"(1784, 1784)"
143,Gozewijn Jan Loncq,0.001,http://data.bibliotheken.nl/id/thes/p072043296,"(1784, 1784)"
144,"Loenderdon, J.",0.001,https://id.rijksmuseum.nl/310139698,"(1788, 1788)"
144,J. Loenderdon,0.001,http://data.bibliotheken.nl/id/thes/p303732547,"(1788, 1788)"
145,Johannes Bernardus Commelin,0.001,http://data.bibliotheken.nl/id/thes/p159404606,"(1749, 1749)"
145,"Commelin, Johannes Bernardus",0.001,https://id.rijksmuseum.nl/310152867,"(1749, 1749)"
146,"Verkolje, Gerard",0.001,https://id.rijksmuseum.nl/310174723,"(1748, 1748)"
146,"Haring, Willem",0.001,https://id.rijksmuseum.nl/310174722,"(1748, 1748)"
147,Christoffel van Brants Holtzapffel,0.001,http://data.bibliotheken.nl/id/thes/p108088243,"(1753, 1753)"
147,"Brants Holtzapffel, Christoffel van",0.001,https://id.rijksmuseum.nl/310140544,"(1753, 1753)"
148,"Strandiger, Laurens",0.001,https://id.rijksmuseum.nl/310141485,"(1724, 1724)"
148,Laurens Strandiger,0.001,http://data.bibliotheken.nl/id/thes/p304401137,"(1724, 1724)"
149,"Limburg, Abraham van",0.001,https://id.rijksmuseum.nl/310141669,"(1722, 1722)"
149,"Fouree, Hend.",0.001,https://id.rijksmuseum.nl/310141670,"(1722, 1722)"
150,Paulus Hartog,0.001,http://data.bibliotheken.nl/id/thes/p152467505,"(1784, 1784)"
150,"Hartog, Paulus",0.001,https://id.rijksmuseum.nl/310153728,"(1784, 1784)"
151,"Lange, Pieter de",0.001,https://id.rijksmuseum.nl/310153556,"(1785, 1785)"
151,"Ket, Geertrui",0.001,https://id.rijksmuseum.nl/310153557,"(1785, 1785)"
152,"Valentyn, Abraham",0.001,https://id.rijksmuseum.nl/310152884,"(1787, 1787)"
152,Abraham Valentyn,0.001,http://data.bibliotheken.nl/id/thes/p145173690,"(1787, 1787)"
153,"Schyn, Hermannus",0.001,https://id.rijksmuseum.nl/310103866,"(1719, 1719)"
153,"Dam, Hubert van",0.001,https://id.rijksmuseum.nl/310140270,"(1719, 1719)"
154,Michiel Comans III,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/1966,"(1746, 1746)"
154,"Gostling, John",0.001,https://id.rijksmuseum.nl/310140320,"(1746, 1746)"
155,Rembertus Dodonaeus,0.001,http://data.bibliotheken.nl/id/thes/p070006725,"(1644, 1644)"
155,Charles de l' Ecluse,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/2709,"(1644, 1644)"
156,"Eustacius, B.",0.001,https://id.rijksmuseum.nl/31033912,"(1782, 1782)"
156,Andreas Bonn,0.001,http://data.bibliotheken.nl/id/thes/p06987767X,"(1782, 1782)"
157,Hermes van Haspregouwe,0.001,http://data.bibliotheken.nl/id/thes/p31881563X,"(1608, 1608)"
157,"Haspregouwe, Hermes van",0.001,https://id.rijksmuseum.nl/310140457,"(1608, 1608)"
158,Johannes Eusebius Voet,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/49787,"(1795, 1795)"
158,"Ghysen, Hendrik",0.001,https://id.rijksmuseum.nl/310189584,"(1795, 1795)"
159,Petrus Deylius,0.001,http://data.bibliotheken.nl/id/thes/p069932980,"(1632, 1632)"
159,"Deylium, Petrum",0.001,https://id.rijksmuseum.nl/31028484,"(1632, 1632)"
160,"Muller, Christina",0.001,https://id.rijksmuseum.nl/310141741,"(1783, 1783)"
160,"Kerkhoff, Johannes",0.001,https://id.rijksmuseum.nl/310141742,"(1783, 1783)"
161,"Phoonsen, Johannes",0.001,https://id.rijksmuseum.nl/31089969,"(1676, 1676)"
161,Johannes Phoonsen,0.001,http://data.bibliotheken.nl/id/thes/p06983718X,"(1676, 1676)"
162,"Luchtenburg, A.",0.001,https://id.rijksmuseum.nl/310141763,"(1691, 1691)"
162,Isaac Haringhuysen,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/40896,"(1691, 1691)"
163,"Origanus, David",0.001,https://id.rijksmuseum.nl/310141773,"(1645, 1645)"
163,David Origanus,0.001,http://data.bibliotheken.nl/id/thes/p069146845,"(1645, 1645)"
164,"Cabeljau, I.",0.001,https://id.rijksmuseum.nl/310140816,"(1676, 1676)"
164,"Broekhusius, Janus",0.001,https://id.rijksmuseum.nl/310140815,"(1676, 1676)"
165,Anthonis de Roovere,0.001,http://data.bibliotheken.nl/id/thes/p073709867,"(1531, 1531)"
165,Andries de Smet,0.001,http://data.bibliotheken.nl/id/thes/p362832196,"(1531, 1531)"
166,Pieter van der Heyden,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/3713,"(1556, 1556)"
166,"Heyden, Pieter van der",0.001,https://id.rijksmuseum.nl/31050676,"(1556, 1556)"
167,"Schäffer, F.",0.001,https://id.rijksmuseum.nl/310154109,"(1700, 1799)"
167,F. Schäffer,0.001,http://data.bibliotheken.nl/id/thes/p402034139,"(1700, 1799)"
168,Johannes van Vliet,0.001,http://data.bibliotheken.nl/id/thes/p068422687,"(1664, 1664)"
168,Abraham Dircksz van Santvoort,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/6565,"(1664, 1664)"
169,Paulus Merula,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/5196,"(1633, 1633)"
169,"Merula, Paullus",0.001,https://id.rijksmuseum.nl/31076563,"(1633, 1633)"
170,"Loggan, David",0.001,https://id.rijksmuseum.nl/31069940,"(1658, 1658)"
170,Joan Dullaart,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/23671,"(1658, 1658)"
171,Roeland de Carpentier,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/50945,"(1648, 1648)"
171,"Carpentier, Roelant de",0.001,https://id.rijksmuseum.nl/31019149,"(1648, 1648)"
172,"Veer, Ellert de",0.001,https://id.rijksmuseum.nl/310117102,"(1610, 1610)"
172,Ellert de Veer,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/40508,"(1610, 1610)"
173,"Roelofsz, Roelof",0.001,https://id.rijksmuseum.nl/31096938,"(1660, 1669)"
173,Christoffel van Sichem IV,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/6811,"(1660, 1669)"
174,"Weidner, Johannes Leonhard",0.001,https://id.rijksmuseum.nl/310121392,"(1669, 1669)"
174,Johann Leonhard Weidner,0.001,http://data.bibliotheken.nl/id/thes/p069566682,"(1669, 1669)"
175,Dirck Pietersz Pers,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/28944,"(1644, 1644)"
175,"Castellini, Giov. Zaratino",0.001,https://id.rijksmuseum.nl/31019673,"(1644, 1644)"
176,Salomon de Bray,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/1366,"(1641, 1641)"
176,Hendrick de Keyser,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/8798,"(1641, 1641)"
177,"Olearius, Adamus",0.001,https://id.rijksmuseum.nl/31085653,"(1654, 1654)"
177,Jan van Duisberg,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/39999,"(1654, 1654)"
178,Johan van Dueren,0.001,http://data.bibliotheken.nl/id/thes/p069612978,"(1699, 1699)"
178,"Duren, J. van",0.001,https://id.rijksmuseum.nl/31031409,"(1699, 1699)"
179,"Plemp, C.G.",0.001,https://id.rijksmuseum.nl/31090945,"(1618, 1618)"
179,"Nerée, R.J. de",0.001,https://id.rijksmuseum.nl/31083330,"(1618, 1618)"
180,"Rooseboom, Gerard",0.001,https://id.rijksmuseum.nl/310140947,"(1656, 1656)"
180,Gerard Rooseboom,0.001,http://data.bibliotheken.nl/id/thes/p07078230X,"(1656, 1656)"
181,"Spronssen, J.",0.001,https://id.rijksmuseum.nl/310108057,"(1654, 1654)"
181,"Beaumont, Herbt. van",0.001,https://id.rijksmuseum.nl/3107518,"(1654, 1654)"
182,Gerard Baardeloos,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/26892,"(1634, 1634)"
182,Balthasar Florisz. van Berckenrode,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/884,"(1634, 1634)"
183,Wynant van Westen,0.001,http://data.bibliotheken.nl/id/thes/p071153934,"(1673, 1673)"
183,"Westen, Wynant van",0.001,https://id.rijksmuseum.nl/310138460,"(1673, 1673)"
184,"Broecke, Berend ten",0.001,https://id.rijksmuseum.nl/31015546,"(1596, 1596)"
184,Bernardus Paludanus,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/52443,"(1596, 1596)"
185,"Nihusius, Bartholdus",0.001,https://id.rijksmuseum.nl/310155353,"(1670, 1670)"
185,"Fonteyn, Nicolaas",0.001,https://id.rijksmuseum.nl/310155354,"(1670, 1670)"
186,"Merwede van Clootwyck, Matthys van de",0.001,https://id.rijksmuseum.nl/310140465,"(1652, 1652)"
186,E.E.,0.001,http://data.bibliotheken.nl/id/thes/p071576029,"(1652, 1652)"
187,Johannes Goethals,0.001,http://data.bibliotheken.nl/id/thes/p069658560,"(1650, 1650)"
187,"Goethals, Johannes",0.001,https://id.rijksmuseum.nl/310152773,"(1650, 1650)"
188,"Zoet, Jan",0.001,https://id.rijksmuseum.nl/310126200,"(1650, 1650)"
188,Jan Sickesz. Zoet,0.001,http://www.vondel.humanities.uva.nl/ecartico/persons/12213,"(1650, 1650)"
189,"Borluit, Guilliaume",0.001,https://id.rijksmuseum.nl/31013300,"(1557, 1557)"
189,Bernard Salomon,0.001,http://data.bibliotheken.nl/id/thes/p151630771,"(1557, 1557)"
190,"Sallieth, M.",0.001,https://id.rijksmuseum.nl/31099908,"(1782, 1782)"
190,"Kobell, H. (jr.)",0.001,https://id.rijksmuseum.nl/31061350,"(1782, 1782)"
