Community,Name,Centrality Measure,URI,Community Period
1,Bernard Picard,0.03,http://www.vondel.humanities.uva.nl/ecartico/persons/5980,"(1669, 1775)"
1,Jan Goeree,0.028,http://www.vondel.humanities.uva.nl/ecartico/persons/312,"(1669, 1775)"
1,Hermanus Uytwerf,0.027,http://www.vondel.humanities.uva.nl/ecartico/persons/38702,"(1669, 1775)"
1,Romeyn de Hooghe,0.027,http://www.vondel.humanities.uva.nl/ecartico/persons/3839,"(1669, 1775)"
1,Jan van Vianen,0.022,http://www.vondel.humanities.uva.nl/ecartico/persons/7838,"(1669, 1775)"
1,Frederik Ottens,0.021,http://www.vondel.humanities.uva.nl/ecartico/persons/5810,"(1669, 1775)"
1,Rudolf Wetstein,0.02,http://www.vondel.humanities.uva.nl/ecartico/persons/25375,"(1669, 1775)"
1,Jan Luyken,0.02,http://www.vondel.humanities.uva.nl/ecartico/persons/4766,"(1669, 1775)"
1,Jacob (de) Wetstein,0.02,http://www.vondel.humanities.uva.nl/ecartico/persons/38421,"(1669, 1775)"
1,Jacobus Schijnvoet,0.018,http://www.vondel.humanities.uva.nl/ecartico/persons/6666,"(1669, 1775)"
1,Mattheus Brouërius van Nidek,0.017,http://www.vondel.humanities.uva.nl/ecartico/persons/40356,"(1669, 1775)"
1,"Hondt, Pieter de",0.017,http://data.bibliotheken.nl/id/thes/p136336922,"(1669, 1775)"
1,Gilliam van der Gouwen,0.017,http://www.vondel.humanities.uva.nl/ecartico/persons/3309,"(1669, 1775)"
1,William Smith,0.016,http://www.vondel.humanities.uva.nl/ecartico/persons/46398,"(1669, 1775)"
1,Frans van Bleyswyck,0.016,http://www.vondel.humanities.uva.nl/ecartico/persons/66,"(1669, 1775)"
1,Zacharias Chatelain (II),0.016,http://www.vondel.humanities.uva.nl/ecartico/persons/39355,"(1669, 1775)"
1,Pieter Mortier II,0.016,http://www.vondel.humanities.uva.nl/ecartico/persons/13603,"(1669, 1775)"
1,Pierre Humbert,0.015,http://www.vondel.humanities.uva.nl/ecartico/persons/38058,"(1669, 1775)"
1,Pierre Brunel,0.015,http://www.vondel.humanities.uva.nl/ecartico/persons/30953,"(1669, 1775)"
1,Andries van Buysen,0.015,http://www.vondel.humanities.uva.nl/ecartico/persons/134,"(1669, 1775)"
1,Johannes Covens,0.014,http://www.vondel.humanities.uva.nl/ecartico/persons/39227,"(1669, 1775)"
1,Cornelis Mortier,0.014,http://www.vondel.humanities.uva.nl/ecartico/persons/39223,"(1669, 1775)"
1,"Baptist, Jac.",0.014,https://id.rijksmuseum.nl/3105857,"(1669, 1775)"
1,Antoine van Dole,0.014,http://www.vondel.humanities.uva.nl/ecartico/persons/54225,"(1669, 1775)"
1,Petrus Schenck I,0.014,http://www.vondel.humanities.uva.nl/ecartico/persons/6639,"(1669, 1775)"
1,"Gosse, Pierre",0.014,http://data.bibliotheken.nl/id/thes/p136057608,"(1669, 1775)"
1,Johan Jacobsz van den Aveele,0.013,http://www.vondel.humanities.uva.nl/ecartico/persons/655,"(1669, 1775)"
1,François Changuion,0.013,http://www.vondel.humanities.uva.nl/ecartico/persons/38059,"(1669, 1775)"
1,Maria Pasmoy,0.012,http://www.vondel.humanities.uva.nl/ecartico/persons/39503,"(1669, 1775)"
1,François Chartre l'Honoré,0.012,http://www.vondel.humanities.uva.nl/ecartico/persons/39362,"(1669, 1775)"
1,"Sluyter, P.",0.011,https://id.rijksmuseum.nl/310106343,"(1669, 1775)"
1,"Vaillant, Isaac",0.011,http://data.bibliotheken.nl/id/thes/p137127391,"(1669, 1775)"
1,Lourens Scherm,0.011,http://www.vondel.humanities.uva.nl/ecartico/persons/6656,"(1669, 1775)"
1,Gerard Wetstein,0.011,http://www.vondel.humanities.uva.nl/ecartico/persons/25374,"(1669, 1775)"
1,David van Hoogstraten,0.011,http://www.vondel.humanities.uva.nl/ecartico/persons/10555,"(1669, 1775)"
1,Willem van de Water (I),0.011,http://www.vondel.humanities.uva.nl/ecartico/persons/43046,"(1669, 1775)"
1,Pieter Boudewijnsz. van der Aa,0.011,http://www.vondel.humanities.uva.nl/ecartico/persons/10567,"(1669, 1775)"
1,Matthys Pool,0.01,http://www.vondel.humanities.uva.nl/ecartico/persons/6083,"(1669, 1775)"
1,Gerard de Lairesse,0.01,http://www.vondel.humanities.uva.nl/ecartico/persons/4438,"(1669, 1775)"
1,"Block, Gerard",0.01,http://data.bibliotheken.nl/id/thes/p128216743,"(1669, 1775)"
1,"Néaulme, Etienne",0.01,http://data.bibliotheken.nl/id/thes/p136552544,"(1669, 1775)"
1,Jean Neaulme,0.01,http://www.vondel.humanities.uva.nl/ecartico/persons/44700,"(1669, 1775)"
1,"Gunst, P. van",0.01,https://id.rijksmuseum.nl/31045931,"(1669, 1775)"
1,"L'Honoré, Zacharias",0.01,http://data.bibliotheken.nl/id/thes/p136480667,"(1669, 1775)"
1,François Halma,0.01,http://www.vondel.humanities.uva.nl/ecartico/persons/25354,"(1669, 1775)"
1,"Catuffe, Jean",0.01,http://data.bibliotheken.nl/id/thes/p134901436,"(1669, 1775)"
1,Adriaen Moetjens,0.01,http://www.vondel.humanities.uva.nl/ecartico/persons/38648,"(1669, 1775)"
1,Pieter Mortier I,0.009,http://www.vondel.humanities.uva.nl/ecartico/persons/13459,"(1669, 1775)"
1,"Mulder, J.",0.009,https://id.rijksmuseum.nl/31080371,"(1669, 1775)"
1,Hendrik Causé,0.009,http://www.vondel.humanities.uva.nl/ecartico/persons/1687,"(1669, 1775)"
1,"Ruyter, Jan",0.009,https://id.rijksmuseum.nl/31099146,"(1669, 1775)"
1,Hendrik Janssonius van Waesberge,0.009,http://www.vondel.humanities.uva.nl/ecartico/persons/39564,"(1669, 1775)"
1,"Haak, Cornelis",0.009,http://data.bibliotheken.nl/id/thes/p136225926,"(1669, 1775)"
1,Caspar Luyken,0.009,http://www.vondel.humanities.uva.nl/ecartico/persons/4765,"(1669, 1775)"
1,"Duren, Johannes van (I)",0.009,http://data.bibliotheken.nl/id/thes/p135767253,"(1669, 1775)"
1,Pierre Des Maizeaux,0.008,http://data.bibliotheken.nl/id/thes/p069939179,"(1669, 1775)"
1,"Maiseaux, Pierre des",0.008,https://id.rijksmuseum.nl/31072546,"(1669, 1775)"
1,Jacobus de Later,0.008,http://www.vondel.humanities.uva.nl/ecartico/persons/4494,"(1669, 1775)"
1,Coenraet Decker,0.008,http://www.vondel.humanities.uva.nl/ecartico/persons/2378,"(1669, 1775)"
1,Willem Kuyper,0.008,http://www.vondel.humanities.uva.nl/ecartico/persons/42750,"(1669, 1775)"
1,Pieter de Coup,0.008,http://www.vondel.humanities.uva.nl/ecartico/persons/39504,"(1669, 1775)"
1,Johannes van Oosterwijk,0.008,http://www.vondel.humanities.uva.nl/ecartico/persons/38713,"(1669, 1775)"
1,Bastiaen Stopendael,0.008,http://www.vondel.humanities.uva.nl/ecartico/persons/7169,"(1669, 1775)"
1,Abraham de Blois,0.008,http://www.vondel.humanities.uva.nl/ecartico/persons/1041,"(1669, 1775)"
1,Rutger Christoffel Aelberts,0.007,http://www.vondel.humanities.uva.nl/ecartico/persons/38711,"(1669, 1775)"
1,Maria Janssonius van Waesberge,0.007,http://www.vondel.humanities.uva.nl/ecartico/persons/39562,"(1669, 1775)"
1,Hendrik de Leth (I & II),0.007,http://www.vondel.humanities.uva.nl/ecartico/persons/4575,"(1669, 1775)"
1,Willem van Ranouw,0.007,http://data.bibliotheken.nl/id/thes/p074379461,"(1669, 1775)"
1,"Vaillant, Paul (I)",0.007,http://data.bibliotheken.nl/id/thes/p13712774X,"(1669, 1775)"
1,"Schuer, Jan Lodewyk",0.007,http://data.bibliotheken.nl/id/thes/p070850003,"(1669, 1775)"
1,"Schuer, Jan Lodewyk",0.007,https://id.rijksmuseum.nl/310141699,"(1669, 1775)"
1,Sara Josina Stichters,0.007,http://www.vondel.humanities.uva.nl/ecartico/persons/38647,"(1669, 1775)"
1,Louis Moréri,0.007,http://data.bibliotheken.nl/id/thes/p070675058,"(1669, 1775)"
1,Hester de Weer,0.007,http://www.vondel.humanities.uva.nl/ecartico/persons/25362,"(1669, 1775)"
1,Andries van Damme,0.007,http://www.vondel.humanities.uva.nl/ecartico/persons/36747,"(1669, 1775)"
1,Abraham Wolfgank,0.007,http://www.vondel.humanities.uva.nl/ecartico/persons/23311,"(1669, 1775)"
1,Philips Tiedeman,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/7405,"(1669, 1775)"
1,"Merkus, Henricus",0.006,http://data.bibliotheken.nl/id/thes/p136534090,"(1669, 1775)"
1,Joseph Mulder,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/5515,"(1669, 1775)"
1,Jacobus van der Schley,0.006,http://data.bibliotheken.nl/id/thes/p069754454,"(1669, 1775)"
1,Cornelis Huyberts,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/403,"(1669, 1775)"
1,"Arkstee, Johann Caspar",0.006,http://data.bibliotheken.nl/id/thes/p128024992,"(1669, 1775)"
1,W.V.R.,0.006,https://id.rijksmuseum.nl/310124873,"(1669, 1775)"
1,"Séwel, Willem",0.006,https://id.rijksmuseum.nl/310104795,"(1669, 1775)"
1,Pietro Santi Bartoli,0.006,http://data.bibliotheken.nl/id/thes/p086314580,"(1669, 1775)"
1,Lieven Cruyl,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/2248,"(1669, 1775)"
1,"Kennet, Basilius",0.006,https://id.rijksmuseum.nl/31059507,"(1669, 1775)"
1,Isaac le Long,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/57349,"(1669, 1775)"
1,"Hennin, G.W. de",0.006,https://id.rijksmuseum.nl/31049799,"(1669, 1775)"
1,Hendrick Elandt,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/269,"(1669, 1775)"
1,Giovanni Pietro Bellori,0.006,http://data.bibliotheken.nl/id/thes/p070001758,"(1669, 1775)"
1,Gerard Leendertsz. Valck,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/7542,"(1669, 1775)"
1,Basil Kennett,0.006,http://data.bibliotheken.nl/id/thes/p070252351,"(1669, 1775)"
1,"Bartoli, Pietro Santi",0.006,https://id.rijksmuseum.nl/3106595,"(1669, 1775)"
1,Abraham Rademaker,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/411,"(1669, 1775)"
1,"Rey, Marc Michel",0.006,http://data.bibliotheken.nl/id/thes/p136927335,"(1669, 1775)"
1,Johannes Janssonius van Waesberghe II,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/13470,"(1669, 1775)"
1,Jan Schenck,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/57307,"(1669, 1775)"
1,Jan Claesz ten Hoorn,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/21157,"(1669, 1775)"
1,Casparus Commelinus,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/40126,"(1669, 1775)"
1,Arnold Houbraken,0.006,http://www.vondel.humanities.uva.nl/ecartico/persons/3880,"(1669, 1775)"
1,Willem Goeree de jonge,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/21527,"(1669, 1775)"
1,"Troost, K.",0.005,https://id.rijksmuseum.nl/310141583,"(1669, 1775)"
1,"Scheurleer, Hendrik",0.005,http://data.bibliotheken.nl/id/thes/p137037899,"(1669, 1775)"
1,"Oltens, F.",0.005,https://id.rijksmuseum.nl/310141585,"(1669, 1775)"
1,Jacobus de Jongh,0.005,http://data.bibliotheken.nl/id/thes/p136452345,"(1669, 1775)"
1,Hendrik Wetstein,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/25367,"(1669, 1775)"
1,Hendrik Boom,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/38225,"(1669, 1775)"
1,Gerrit Tielenburg,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/38568,"(1669, 1775)"
1,Frederik Boucquet,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/38748,"(1669, 1775)"
1,"Folkema, S.",0.005,https://id.rijksmuseum.nl/310141582,"(1669, 1775)"
1,"Dyck, Ph. van",0.005,https://id.rijksmuseum.nl/310141584,"(1669, 1775)"
1,"Morellon la Cave, F.",0.005,https://id.rijksmuseum.nl/31079276,"(1669, 1775)"
1,"Uytwerf, Meynard (II)",0.005,http://data.bibliotheken.nl/id/thes/p137126174,"(1669, 1775)"
1,Rombartus Vliterpius Goethals,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/25370,"(1669, 1775)"
1,Pieter Langendijk,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/4470,"(1669, 1775)"
1,Pierre Bayle,0.005,http://data.bibliotheken.nl/id/thes/p068931212,"(1669, 1775)"
1,Johanna Veeris,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/38236,"(1669, 1775)"
1,Gillis Janssonius van Waesberge,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/13469,"(1669, 1775)"
1,David Goeree,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/21528,"(1669, 1775)"
1,"Coster, D.",0.005,https://id.rijksmuseum.nl/31024347,"(1669, 1775)"
1,"Chauffepié, Jacques George de",0.005,https://id.rijksmuseum.nl/31021083,"(1669, 1775)"
1,Carel Allard,0.005,http://www.vondel.humanities.uva.nl/ecartico/persons/3,"(1669, 1775)"
1,"Weege, David",0.004,http://data.bibliotheken.nl/id/thes/p138258198,"(1669, 1775)"
1,Nicolaes Visscher III,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/7910,"(1669, 1775)"
1,Ludolf Smids,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/12324,"(1669, 1775)"
1,Joost van Sasse,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/13825,"(1669, 1775)"
1,Johannes de Broen I,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/1423,"(1669, 1775)"
1,Johannes Abrahamsz du Vivié,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/20743,"(1669, 1775)"
1,Jacob Andriesz Graal,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/20980,"(1669, 1775)"
1,Hendrik van de Gaete,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/39742,"(1669, 1775)"
1,Daniël Stopendael,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/7170,"(1669, 1775)"
1,"Smit, J.\\ : 2\",0.004,https://id.rijksmuseum.nl/310106480,"(1669, 1775)"
1,Sander Wijbrants van de Jouwer,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/20789,"(1669, 1775)"
1,Pieter Blaeu,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/13535,"(1669, 1775)"
1,"Lom, Christiaan van",0.004,http://data.bibliotheken.nl/id/thes/p136523153,"(1669, 1775)"
1,"Keller, Georg",0.004,https://id.rijksmuseum.nl/310139369,"(1669, 1775)"
1,Joannes Blom,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/41290,"(1669, 1775)"
1,Joan Blaeu II,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/13424,"(1669, 1775)"
1,Jan l' Admiral,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/41285,"(1669, 1775)"
1,"Jagen, J. van",0.004,https://id.rijksmuseum.nl/31055852,"(1669, 1775)"
1,Jacob Polley,0.004,http://data.bibliotheken.nl/id/thes/p072535938,"(1669, 1775)"
1,"Hackius, Jacobus",0.004,http://data.bibliotheken.nl/id/thes/p075547465,"(1669, 1775)"
1,Daniel van den Dalen,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/37753,"(1669, 1775)"
1,"Bernarts, B.",0.004,https://id.rijksmuseum.nl/3109451,"(1669, 1775)"
1,"Sluiter, P.",0.004,https://id.rijksmuseum.nl/310106326,"(1669, 1775)"
1,Lilius Gregorius Giraldi,0.004,http://data.bibliotheken.nl/id/thes/p069575029,"(1669, 1775)"
1,Jordaan Luchtmans,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/41082,"(1669, 1775)"
1,Johannes Jens,0.004,http://data.bibliotheken.nl/id/thes/p06933451X,"(1669, 1775)"
1,"Jens, Johannes",0.004,https://id.rijksmuseum.nl/31056622,"(1669, 1775)"
1,Jacob Lescailje,0.004,http://data.bibliotheken.nl/id/thes/p075552310,"(1669, 1775)"
1,Cornelis Boutesteyn,0.004,http://www.vondel.humanities.uva.nl/ecartico/persons/41149,"(1669, 1775)"
1,"Colomiés, Paul",0.004,https://id.rijksmuseum.nl/31023232,"(1669, 1775)"
1,"Chatelain, Henry Jedis",0.004,http://data.bibliotheken.nl/id/thes/p134920058,"(1669, 1775)"
1,"Boitard, F.",0.004,https://id.rijksmuseum.nl/31012498,"(1669, 1775)"
1,"Wingendorp, G.",0.003,https://id.rijksmuseum.nl/310123611,"(1669, 1775)"
1,Willem de Coup,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/40116,"(1669, 1775)"
1,Wilhelmus Goeree,0.003,http://data.bibliotheken.nl/id/thes/p069073740,"(1669, 1775)"
1,Wilhelmus Goeree,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/11067,"(1669, 1775)"
1,"Picardt, B.",0.003,https://id.rijksmuseum.nl/31090053,"(1669, 1775)"
1,"Haak, Dirk (I)",0.003,http://data.bibliotheken.nl/id/thes/p136226000,"(1669, 1775)"
1,Anna Folkema,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/8714,"(1669, 1775)"
1,Abraham Moubach,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/46207,"(1669, 1775)"
1,Wilhelmus Engelbartus Koning,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/39544,"(1669, 1775)"
1,"Vuuren, Cornelis van",0.003,https://id.rijksmuseum.nl/310119793,"(1669, 1775)"
1,"Verburg, Isaak",0.003,https://id.rijksmuseum.nl/310117456,"(1669, 1775)"
1,Timotheus ten Hoorn,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/21162,"(1669, 1775)"
1,"Ruyter, G.L.B.",0.003,https://id.rijksmuseum.nl/31099145,"(1669, 1775)"
1,"Polly, Jacob",0.003,https://id.rijksmuseum.nl/31091402,"(1669, 1775)"
1,Pieter van Buysen,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/136,"(1669, 1775)"
1,Pieter Claesz. Soutman,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/6972,"(1669, 1775)"
1,"Penning, D.",0.003,https://id.rijksmuseum.nl/310139288,"(1669, 1775)"
1,"Natrus, Leendert van",0.003,https://id.rijksmuseum.nl/31082868,"(1669, 1775)"
1,"Luchtenburg, Johannes van",0.003,https://id.rijksmuseum.nl/310171879,"(1669, 1775)"
1,Lucas Cloppenburgh,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/4333,"(1669, 1775)"
1,"Ledeboer, Isak",0.003,https://id.rijksmuseum.nl/31066966,"(1669, 1775)"
1,Laurens Vincentsz. van der Vinne I,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/7882,"(1669, 1775)"
1,"Kralingen, J. van",0.003,https://id.rijksmuseum.nl/31062872,"(1669, 1775)"
1,"Keyser, Jac.",0.003,https://id.rijksmuseum.nl/31059880,"(1669, 1775)"
1,Johannes Henricus Coccejus,0.003,http://data.bibliotheken.nl/id/thes/p071249982,"(1669, 1775)"
1,Joannes van Luchtenburg,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/13811,"(1669, 1775)"
1,Jan Rieuwertsz de jonge,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/40624,"(1669, 1775)"
1,Jacques Saurin,0.003,http://data.bibliotheken.nl/id/thes/p07012776X,"(1669, 1775)"
1,Jacobus van der Deyster,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/20767,"(1669, 1775)"
1,Isaac Verburg,0.003,http://data.bibliotheken.nl/id/thes/p070057257,"(1669, 1775)"
1,Herman Hendricksz van den Bergh,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/41276,"(1669, 1775)"
1,Fopje Folkema,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/287,"(1669, 1775)"
1,"Faerno, Gabriel",0.003,https://id.rijksmuseum.nl/31034366,"(1669, 1775)"
1,Cornelis van Vuuren,0.003,http://data.bibliotheken.nl/id/thes/p068741855,"(1669, 1775)"
1,"Coccejus, Johannes Henricus",0.003,https://id.rijksmuseum.nl/310171880,"(1669, 1775)"
1,"Banier, Antonius",0.003,https://id.rijksmuseum.nl/3105792,"(1669, 1775)"
1,Antoine Banier,0.003,http://data.bibliotheken.nl/id/thes/p071817662,"(1669, 1775)"
1,Aert Dircksz Oossaen,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/38857,"(1669, 1775)"
1,Adriaen Moetjens,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/38646,"(1669, 1775)"
1,Abigaal Maij,0.003,http://www.vondel.humanities.uva.nl/ecartico/persons/36981,"(1669, 1775)"
1,"Strabbe, A. B.",0.002,https://id.rijksmuseum.nl/310139329,"(1669, 1775)"
1,Simon de Vries,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/43071,"(1669, 1775)"
1,Simon Thomassin,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/52471,"(1669, 1775)"
1,"Schouten, Gijsb.",0.002,https://id.rijksmuseum.nl/310102979,"(1669, 1775)"
1,"Reissig, J. H.",0.002,https://id.rijksmuseum.nl/310139330,"(1669, 1775)"
1,"Reisig, Jan Hendrik",0.002,https://id.rijksmuseum.nl/31094754,"(1669, 1775)"
1,"Post, H.",0.002,https://id.rijksmuseum.nl/31091848,"(1669, 1775)"
1,Pieter le Clercq ,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/51885,"(1669, 1775)"
1,Leonardus Schenk,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/17216,"(1669, 1775)"
1,"Lairesse, J. de",0.002,https://id.rijksmuseum.nl/31065117,"(1669, 1775)"
1,"Kroonevelt, Hendrik van",0.002,http://data.bibliotheken.nl/id/thes/p07554363X,"(1669, 1775)"
1,"Keur, Jacob (I)",0.002,http://data.bibliotheken.nl/id/thes/p075541769,"(1669, 1775)"
1,Johan (van) Huchtenburg,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/3920,"(1669, 1775)"
1,Jean Rousset de Missy,0.002,http://data.bibliotheken.nl/id/thes/p068414811,"(1669, 1775)"
1,Jean Du Mont,0.002,http://data.bibliotheken.nl/id/thes/p069932905,"(1669, 1775)"
1,Jan Hendrik Reisig,0.002,http://data.bibliotheken.nl/id/thes/p071063420,"(1669, 1775)"
1,Jacob van Royen,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/38943,"(1669, 1775)"
1,Jacob Gole,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/8808,"(1669, 1775)"
1,Henri Philippe de Limiers,0.002,http://data.bibliotheken.nl/id/thes/p07012227X,"(1669, 1775)"
1,Francois van Hoogstraten,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/10553,"(1669, 1775)"
1,Desiderius Erasmus,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/51537,"(1669, 1775)"
1,"Covens, Johannes (II)",0.002,http://data.bibliotheken.nl/id/thes/p135390079,"(1669, 1775)"
1,"Coup, Willem de (erven)",0.002,http://data.bibliotheken.nl/id/thes/p135389275,"(1669, 1775)"
1,Cornelis de Bruyn,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/1489,"(1669, 1775)"
1,"Bouttats, Ph.",0.002,https://id.rijksmuseum.nl/31014116,"(1669, 1775)"
1,"Berge, Pieter van den",0.002,https://id.rijksmuseum.nl/3109039,"(1669, 1775)"
1,Thomas Muncker,0.002,http://data.bibliotheken.nl/id/thes/p071064710,"(1669, 1775)"
1,"Stemmers, J.",0.002,https://id.rijksmuseum.nl/310109372,"(1669, 1775)"
1,Samuel Du Ry,0.002,http://data.bibliotheken.nl/id/thes/p260635774,"(1669, 1775)"
1,"Ry, Samuel",0.002,https://id.rijksmuseum.nl/31099163,"(1669, 1775)"
1,Richard Verstegen,0.002,http://data.bibliotheken.nl/id/thes/p071348824,"(1669, 1775)"
1,Pieter Sceperus,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/29697,"(1669, 1775)"
1,"Neckham, Alexander",0.002,https://id.rijksmuseum.nl/31083018,"(1669, 1775)"
1,"Munichhuysen, J. van",0.002,https://id.rijksmuseum.nl/31080514,"(1669, 1775)"
1,"Merkus, Henricus",0.002,http://data.bibliotheken.nl/id/thes/p160472016,"(1669, 1775)"
1,Mattheus Smallegange,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/37172,"(1669, 1775)"
1,Marten Schagen,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/42842,"(1669, 1775)"
1,Lactantius Placidus,0.002,http://data.bibliotheken.nl/id/thes/p070216908,"(1669, 1775)"
1,Johannes Willemsz. (van) Munnickhuysen,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/5528,"(1669, 1775)"
1,Johann Ludwig Gottfried,0.002,http://data.bibliotheken.nl/id/thes/p070787085,"(1669, 1775)"
1,Isaac de Moucheron,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/5508,"(1669, 1775)"
1,"Hyginus, Cajus Julius",0.002,https://id.rijksmuseum.nl/31054444,"(1669, 1775)"
1,"Gottfried, Joh. Lodew.",0.002,https://id.rijksmuseum.nl/31043580,"(1669, 1775)"
1,Gerrit de Broen I,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/1422,"(1669, 1775)"
1,"Fulgentius, Fab. Planciad.",0.002,https://id.rijksmuseum.nl/31038680,"(1669, 1775)"
1,"Dam, A. van",0.002,https://id.rijksmuseum.nl/310140499,"(1669, 1775)"
1,"Cros, Johannes de",0.002,http://data.bibliotheken.nl/id/thes/p135709008,"(1669, 1775)"
1,"Aviler, Augustin Charles d'",0.002,https://id.rijksmuseum.nl/3104585,"(1669, 1775)"
1,Augustin Charles d' Aviler,0.002,http://data.bibliotheken.nl/id/thes/p06753399X,"(1669, 1775)"
1,"Arkstee, Johann Caspar",0.002,http://data.bibliotheken.nl/id/thes/p160472059,"(1669, 1775)"
1,Abraham Alewijn,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/24822,"(1669, 1775)"
1,"Westerhovius, Arn. Henr.",0.002,https://id.rijksmuseum.nl/310122158,"(1669, 1775)"
1,"Verstegen, Richard",0.002,https://id.rijksmuseum.nl/310117960,"(1669, 1775)"
1,"Valentyn, Abraham",0.002,https://id.rijksmuseum.nl/310116179,"(1669, 1775)"
1,"Surugue, L.",0.002,https://id.rijksmuseum.nl/310111095,"(1669, 1775)"
1,"Spilman, J.",0.002,https://id.rijksmuseum.nl/310107876,"(1669, 1775)"
1,"Scheffero, Johanne",0.002,https://id.rijksmuseum.nl/310101404,"(1669, 1775)"
1,Pieter Rotterdam,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/22920,"(1669, 1775)"
1,Pierre Massuet,0.002,http://data.bibliotheken.nl/id/thes/p112522203,"(1669, 1775)"
1,Otto van Veen,0.002,http://www.vondel.humanities.uva.nl/ecartico/persons/7594,"(1669, 1775)"
1,Nicolas Gueudeville,0.002,http://data.bibliotheken.nl/id/thes/p068971907,"(1669, 1775)"
1,"Massuet, Pierre",0.002,https://id.rijksmuseum.nl/310139495,"(1669, 1775)"
1,"Listre, Gérard",0.002,https://id.rijksmuseum.nl/31069529,"(1669, 1775)"
1,"Listingh, Nicolaas",0.002,https://id.rijksmuseum.nl/310140434,"(1669, 1775)"
1,"Limiers, Henri Philippe de",0.002,https://id.rijksmuseum.nl/310139496,"(1669, 1775)"
1,"Kondet, G.",0.002,https://id.rijksmuseum.nl/31062011,"(1669, 1775)"
